,Position,Driver,Car,Laps,Time,Points
1,1,Denny Hulme,McLaren Ford,90,2:27:11.200,9
2,2,Bruce McLaren,McLaren Ford,89,+1 lap,6
16,3,Pedro Rodriguez,BRM,88,+2 laps,4
3,4,Graham Hill,Lotus Ford,86,+4 laps,3
21,5,Vic  Elford ,Cooper BRM,86,+4 laps,2
14,6,Jackie Stewart,Matra Ford,83,+7 laps,1
18,NC,Jean-Pierre Beltoise,Matra,77,DNF,0
9,NC,Chris Amon,Ferrari,72,DNF,0
15,NC,Johnny  Servoz-Gavin ,Matra Ford,71,DNF,0
20,NC,Lucien Bianchi,Cooper BRM,56,+34 laps,0
19,NC,Henri Pescarolo,Matra,54,DNF,0
6,NC,Jochen Rindt,Brabham Repco,39,DNF,0
4,NC,Jackie Oliver,Lotus Ford,32,DNF,0
5,NC,Jack Brabham,Brabham Repco,31,DNF,0
12,NC,Jo Siffert,Lotus Ford,29,DNF,0
11,NC,Dan Gurney,McLaren Ford,29,DNF,0
24,NC,Piers   Courage,BRM,22,DNF,0
27,NC,Bill   Brack,Lotus Ford,18,DNF,0
8,NC,John Surtees,Honda,10,DNF,0
22,NC,Jo Bonnier,Mclaren BRM,0,DNF,0
