,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:15.140,40
7,2,Nico Rosberg,Williams Toyota,+0.393s,39
1,3,Kimi Räikkönen,Ferrari,+0.432s,42
2,4,Felipe Massa,Ferrari,+0.729s,37
23,5,Heikki Kovalainen,McLaren Mercedes,+0.741s,39
4,6,Robert Kubica,Sauber BMW,+1.156s,34
5,7,Fernando Alonso,Renault,+1.170s,27
16,8,Jenson Button,Honda,+1.211s,45
8,9,Kazuki Nakajima,Williams Toyota,+1.232s,40
17,10,Rubens Barrichello,Honda,+1.278s,32
3,11,Nick Heidfeld,Sauber BMW,+1.286s,44
12,12,Timo Glock,Toyota,+1.548s,46
10,13,Mark Webber,Red Bull Renault,+1.954s,39
9,14,David Coulthard,Red Bull Renault,+1.991s,39
6,15,Nelson Piquet,Renault,+2.106s,35
21,16,Giancarlo Fisichella,Force India Ferrari,+2.111s,33
11,17,Jarno Trulli,Toyota,+2.239s,28
14,18,Sebastien Bourdais,STR Ferrari,+2.441s,38
20,19,Adrian Sutil,Force India Ferrari,+3.036s,31
15,20,Sebastian Vettel,STR Ferrari,+3.085s,38
