,Position,Driver,Car,Time / Gap,Laps
23,1,Heikki Kovalainen,McLaren Mercedes,1:16.567,11
22,2,Lewis Hamilton,McLaren Mercedes,+0.517s,15
1,3,Kimi Räikkönen,Ferrari,+0.610s,21
7,4,Nico Rosberg,Williams Toyota,+0.936s,26
4,5,Robert Kubica,Sauber BMW,+1.120s,22
2,6,Felipe Massa,Ferrari,+1.124s,26
10,7,Mark Webber,Red Bull Renault,+1.289s,22
20,8,Adrian Sutil,Force India Ferrari,+1.316s,23
8,9,Kazuki Nakajima,Williams Toyota,+1.580s,26
16,10,Jenson Button,Honda,+1.658s,27
14,11,Sebastien Bourdais,STR Ferrari,+1.800s,16
12,12,Timo Glock,Toyota,+1.857s,26
17,13,Rubens Barrichello,Honda,+1.888s,19
6,14,Nelson Piquet,Renault,+2.048s,25
15,15,Sebastian Vettel,STR Ferrari,+2.084s,29
5,16,Fernando Alonso,Renault,+2.228s,24
11,17,Jarno Trulli,Toyota,+2.291s,25
3,18,Nick Heidfeld,Sauber BMW,+2.457s,23
21,19,Giancarlo Fisichella,Force India Ferrari,+2.564s,10
9,20,David Coulthard,Red Bull Renault,+4.238s,17
