,Position,Driver,Car,Time / Gap,Laps
1,1,Kimi Räikkönen,Ferrari,1:15.948,26
22,2,Lewis Hamilton,McLaren Mercedes,+0.268s,27
23,3,Heikki Kovalainen,McLaren Mercedes,+0.300s,28
2,4,Felipe Massa,Ferrari,+0.344s,26
7,5,Nico Rosberg,Williams Toyota,+0.705s,27
4,6,Robert Kubica,Sauber BMW,+0.886s,23
5,7,Fernando Alonso,Renault,+1.550s,25
17,8,Rubens Barrichello,Honda,+1.563s,26
10,9,Mark Webber,Red Bull Renault,+1.850s,23
21,10,Giancarlo Fisichella,Force India Ferrari,+1.887s,26
12,11,Timo Glock,Toyota,+1.994s,26
16,12,Jenson Button,Honda,+2.205s,26
14,13,Sebastien Bourdais,STR Ferrari,+2.297s,30
3,14,Nick Heidfeld,Sauber BMW,+2.315s,13
8,15,Kazuki Nakajima,Williams Toyota,+2.326s,28
11,16,Jarno Trulli,Toyota,+2.412s,16
20,17,Adrian Sutil,Force India Ferrari,+2.412s,25
6,18,Nelson Piquet,Renault,+3.007s,32
15,19,Sebastian Vettel,STR Ferrari,+3.228s,35
9,20,David Coulthard,Red Bull Renault,,3
