,Position,Driver,Car,Time / Gap,Laps
2,1,Felipe Massa,Ferrari,1:31.420,30
1,2,Kimi Räikkönen,Ferrari,+0.907s,30
23,3,Heikki Kovalainen,McLaren Mercedes,+1.332s,30
22,4,Lewis Hamilton,McLaren Mercedes,+1.427s,26
4,5,Robert Kubica,Sauber BMW,+1.495s,29
7,6,Nico Rosberg,Williams Toyota,+1.602s,34
9,7,David Coulthard,Red Bull Renault,+1.628s,27
8,8,Kazuki Nakajima,Williams Toyota,+1.678s,33
14,9,Sebastien Bourdais,STR Ferrari,+1.777s,37
6,10,Nelson Piquet,Renault,+1.827s,37
16,11,Jenson Button,Honda,+2.290s,33
5,12,Fernando Alonso,Renault,+2.335s,26
10,13,Mark Webber,Red Bull Renault,+2.362s,34
11,14,Jarno Trulli,Toyota,+2.402s,38
12,15,Timo Glock,Toyota,+2.436s,30
17,16,Rubens Barrichello,Honda,+2.546s,35
3,17,Nick Heidfeld,Sauber BMW,+2.603s,36
21,18,Giancarlo Fisichella,Force India Ferrari,+2.968s,35
20,19,Adrian Sutil,Force India Ferrari,+2.985s,34
15,20,Sebastian Vettel,STR Ferrari,+3.367s,30
18,21,Takuma Sato,Super Aguri Honda,+3.868s,24
19,22,Anthony Davidson,Super Aguri Honda,+4.292s,25
