,Position,Driver,Car,Time
1,1,Ayrton Senna,McLaren Honda,1:23.720
28,2,Gerhard Berger,Ferrari,1:24.734
27,3,Nigel Mansell,Ferrari,1:24.739
2,4,Alain Prost,McLaren Honda,1:25.510
6,5,Riccardo Patrese,Williams Renault,1:25.545
5,6,Thierry Boutsen,Williams Renault,1:26.155
30,7,Philippe Alliot,Lola Lamborghini,1:26.985
19,8,Alessandro Nannini,Benetton Ford,1:27.052
20,9,Emanuele Pirro,Benetton Ford,1:27.397
4,10,Jean Alesi,Tyrrell Ford,1:27.399
11,11,Nelson Piquet,Lotus Judd,1:27.508
7,12,Martin Brundle,Brabham Judd,1:27.627
29,13,Michele Alboreto,Lola Lamborghini,1:27.803
3,14,Jonathan  Palmer,Tyrrell Ford,1:27.822
23,15,Pierluigi Martini,Minardi Ford,1:27.923
9,16,Derek Warwick,Arrows Ford,1:28.092
22,17,Andrea de Cesaris,Dallara Ford,1:28.129
16,18,Ivan Capelli,March Judd,1:28.430
12,19,Satoru Nakajima,Lotus Judd,1:28.441
21,20,Alex Caffi,Dallara Ford,1:28.596
26,21,Olivier Grouillard,Ligier Ford,1:28.669
37,22,Bertrand Gachot,Onyx Ford,1:28.684
25,23,Rene Arnoux,Ligier Ford,1:28.685
17,24,Nicola Larini,Osella Ford,1:28.773
15,25,Mauricio Gugelmin,March Judd,1:28.923
24,26,Luis Perez-Sala,Minardi Ford,1:29.293
