,Position,Driver,Car,Laps,Time,Points
3,1,Juan Pablo Montoya,Williams BMW,67,1:28:48.769,10
5,2,David Coulthard,McLaren Mercedes,67,+65.459s,8
7,3,Jarno Trulli,Renault,67,+69.060s,6
8,4,Fernando Alonso,Renault,67,+69.344s,5
20,5,Olivier Panis,Toyota,66,+1 lap,4
21,6,Cristiano da Matta,Toyota,66,+1 lap,3
1,7,Michael Schumacher,Ferrari,66,+1 lap,2
17,8,Jenson Button,BAR Honda,66,+1 lap,1
16,9,Jacques Villeneuve,BAR Honda,65,+2 laps,0
9,10,Nick Heidfeld,Sauber Petronas,65,+2 laps,0
14,11,Mark Webber,Jaguar Cosworth,64,DNF,0
18,12,Nicolas Kiesa,Minardi Cosworth,62,+5 laps,0
11,13,Giancarlo Fisichella,Jordan Ford,60,DNF,0
19,NC,Jos Verstappen,Minardi Cosworth,23,DNF,0
15,NC,Justin Wilson,Jaguar Cosworth,6,DNF,0
4,NC,Ralf Schumacher,Williams BMW,1,DNF,0
10,NC,Heinz-Harald Frentzen,Sauber Petronas,1,DNF,0
2,NC,Rubens Barrichello,Ferrari,0,DNF,0
6,NC,Kimi Räikkönen,McLaren Mercedes,0,DNF,0
12,NC,Ralph Firman,Jordan Ford,0,DNF,0
