,Position,Driver,Car,Time / Gap,Laps
3,1,Juan Pablo Montoya,Williams BMW,1:15.668,20
2,2,Rubens Barrichello,Ferrari,+0.185s,19
4,3,Ralf Schumacher,Williams BMW,+0.222s,21
1,4,Michael Schumacher,Ferrari,+0.388s,21
6,5,Kimi Räikkönen,McLaren Mercedes,+0.525s,15
7,6,Jarno Trulli,Renault,+0.607s,18
8,7,Fernando Alonso,Renault,+0.703s,14
20,8,Olivier Panis,Toyota,+0.892s,21
14,9,Mark Webber,Jaguar Cosworth,+1.285s,17
17,10,Jenson Button,BAR Honda,+1.289s,14
5,11,David Coulthard,McLaren Mercedes,+1.479s,18
10,12,Heinz-Harald Frentzen,Sauber Petronas,+1.512s,19
9,13,Nick Heidfeld,Sauber Petronas,+1.677s,15
16,14,Jacques Villeneuve,BAR Honda,+1.685s,17
11,15,Giancarlo Fisichella,Jordan Ford,+1.751s,18
21,16,Cristiano da Matta,Toyota,+1.994s,17
15,17,Justin Wilson,Jaguar Cosworth,+2.415s,18
12,18,Ralph Firman,Jordan Ford,+2.625s,19
19,19,Jos Verstappen,Minardi Cosworth,+3.765s,15
18,20,Nicolas Kiesa,Minardi Cosworth,+4.098s,15
