,Position,Driver,Car,Time / Gap,Laps
4,1,Ralf Schumacher,Williams BMW,1:15.387,13
2,2,Rubens Barrichello,Ferrari,+0.108s,16
3,3,Juan Pablo Montoya,Williams BMW,+0.329s,7
8,4,Fernando Alonso,Renault,+0.890s,19
7,5,Jarno Trulli,Renault,+0.918s,13
6,6,Kimi Räikkönen,McLaren Mercedes,+0.933s,15
14,7,Mark Webber,Jaguar Cosworth,+1.087s,17
1,8,Michael Schumacher,Ferrari,+1.106s,17
17,9,Jenson Button,BAR Honda,+1.567s,24
16,10,Jacques Villeneuve,BAR Honda,+1.570s,25
20,11,Olivier Panis,Toyota,+1.782s,11
10,12,Heinz-Harald Frentzen,Sauber Petronas,+1.947s,17
21,13,Cristiano da Matta,Toyota,+2.039s,22
11,14,Giancarlo Fisichella,Jordan Ford,+2.196s,16
9,15,Nick Heidfeld,Sauber Petronas,+2.260s,25
15,16,Justin Wilson,Jaguar Cosworth,+2.379s,11
12,17,Ralph Firman,Jordan Ford,+3.016s,18
19,18,Jos Verstappen,Minardi Cosworth,+4.146s,20
18,19,Nicolas Kiesa,Minardi Cosworth,+5.021s,4
5,20,David Coulthard,McLaren Mercedes,,2
