,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:20.976,29
6,2,Mark Webber,RBR Renault,+0.130s,27
11,3,Robert Kubica,Renault,+1.096s,21
1,4,Jenson Button,McLaren Mercedes,+1.468s,17
9,5,Rubens Barrichello,Williams Cosworth,+1.625s,25
22,6,Pedro de la Rosa,Sauber Ferrari,+1.788s,24
8,7,Fernando Alonso,Ferrari,+1.796s,25
4,8,Nico Rosberg,Mercedes,+1.801s,25
3,9,Michael Schumacher,Mercedes,+1.816s,26
10,10,Nico Hulkenberg,Williams Cosworth,+1.990s,25
14,11,Adrian Sutil,Force India Mercedes,+2.027s,19
7,12,Felipe Massa,Ferrari,+2.031s,26
12,13,Vitaly Petrov,Renault,+2.273s,24
23,14,Kamui Kobayashi,Sauber Ferrari,+2.351s,23
15,15,Paul di Resta,Force India Mercedes,+2.544s,19
16,16,Sebastien Buemi,STR Ferrari,+2.804s,22
17,17,Jaime Alguersuari,STR Ferrari,+2.892s,28
2,18,Lewis Hamilton,McLaren Mercedes,+3.099s,15
18,19,Jarno Trulli,Lotus Cosworth,+4.056s,22
19,20,Heikki Kovalainen,Lotus Cosworth,+4.234s,23
24,21,Timo Glock,Virgin Cosworth,+5.014s,21
25,22,Lucas di Grassi,Virgin Cosworth,+5.710s,17
21,23,Bruno Senna,HRT Cosworth,+6.014s,34
20,24,Sakon Yamamoto,HRT Cosworth,+7.181s,24
