,Position,Driver,Car,Time / Gap,Laps
6,1,Mark Webber,RBR Renault,1:19.574,17
5,2,Sebastian Vettel,RBR Renault,+0.484s,15
8,3,Fernando Alonso,Ferrari,+1.150s,19
11,4,Robert Kubica,Renault,+1.492s,19
7,5,Felipe Massa,Ferrari,+1.690s,16
2,6,Lewis Hamilton,McLaren Mercedes,+1.802s,17
12,7,Vitaly Petrov,Renault,+1.825s,15
4,8,Nico Rosberg,Mercedes,+1.848s,18
1,9,Jenson Button,McLaren Mercedes,+1.899s,18
10,10,Nico Hulkenberg,Williams Cosworth,+1.939s,18
9,11,Rubens Barrichello,Williams Cosworth,+2.131s,19
3,12,Michael Schumacher,Mercedes,+2.365s,15
22,13,Pedro de la Rosa,Sauber Ferrari,+2.577s,21
23,14,Kamui Kobayashi,Sauber Ferrari,+2.763s,20
17,15,Jaime Alguersuari,STR Ferrari,+2.853s,19
16,16,Sebastien Buemi,STR Ferrari,+2.934s,22
14,17,Adrian Sutil,Force India Mercedes,+3.344s,14
15,18,Vitantonio Liuzzi,Force India Mercedes,+4.134s,8
25,19,Lucas di Grassi,Virgin Cosworth,+4.973s,19
18,20,Jarno Trulli,Lotus Cosworth,+5.002s,22
19,21,Heikki Kovalainen,Lotus Cosworth,+5.049s,22
24,22,Timo Glock,Virgin Cosworth,+5.231s,17
21,23,Bruno Senna,HRT Cosworth,+6.905s,21
20,24,Sakon Yamamoto,HRT Cosworth,+7.602s,21
