,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:20.087,33
8,2,Fernando Alonso,Ferrari,+0.497s,34
6,3,Mark Webber,RBR Renault,+0.510s,36
7,4,Felipe Massa,Ferrari,+0.899s,33
12,5,Vitaly Petrov,Renault,+1.108s,33
2,6,Lewis Hamilton,McLaren Mercedes,+1.221s,30
11,7,Robert Kubica,Renault,+1.288s,37
10,8,Nico Hulkenberg,Williams Cosworth,+1.536s,41
1,9,Jenson Button,McLaren Mercedes,+1.643s,33
3,10,Michael Schumacher,Mercedes,+1.686s,31
22,11,Pedro de la Rosa,Sauber Ferrari,+1.722s,38
9,12,Rubens Barrichello,Williams Cosworth,+1.757s,36
4,13,Nico Rosberg,Mercedes,+1.952s,28
23,14,Kamui Kobayashi,Sauber Ferrari,+2.125s,37
17,15,Jaime Alguersuari,STR Ferrari,+2.382s,43
14,16,Adrian Sutil,Force India Mercedes,+2.420s,22
16,17,Sebastien Buemi,STR Ferrari,+2.515s,38
15,18,Vitantonio Liuzzi,Force India Mercedes,+3.051s,36
18,19,Jarno Trulli,Lotus Cosworth,+4.466s,37
24,20,Timo Glock,Virgin Cosworth,+5.289s,35
25,21,Lucas di Grassi,Virgin Cosworth,+5.582s,32
21,22,Bruno Senna,HRT Cosworth,+6.658s,33
20,23,Sakon Yamamoto,HRT Cosworth,+6.711s,32
19,24,Heikki Kovalainen,Lotus Cosworth,+7.618s,5
