,Position,Driver,Car,Laps,Time,Points
27,1,Ayrton Senna,McLaren Honda,78,1:52:46.982,9
4,2,Jean Alesi,Tyrrell Ford,78,+1.087s,6
28,3,Gerhard Berger,McLaren Honda,78,+2.073s,4
5,4,Thierry Boutsen,Williams Renault,77,+1 lap,3
10,5,Alex Caffi,Arrows Ford,76,+2 laps,2
29,6,Eric Bernard,Lola Lamborghini,76,+2 laps,1
35,7,Gregor Foitek,Onyx Ford,72,DNF,0
11,NC,Derek Warwick,Lotus Lamborghini,66,DNF,0
2,NC,Nigel Mansell,Ferrari,63,DNF,0
24,NC,Paolo Barilla,Minardi Ford,52,DNF,0
36,NC,Jyrki Jarvilehto,Onyx Ford,52,DNF,0
26,NC,Philippe Alliot,Ligier Ford,47,DNF,0
6,NC,Riccardo Patrese,Williams Renault,41,DNF,0
22,NC,Andrea de Cesaris,Dallara Ford,38,DNF,0
3,NC,Satoru Nakajima,Tyrrell Ford,36,DNF,0
1,NC,Alain Prost,Ferrari,30,DNF,0
19,NC,Alessandro Nannini,Benetton Ford,20,DNF,0
7,NC,David Brabham,Brabham Judd,16,DNF,0
16,NC,Ivan Capelli,Leyton House Judd,13,DNF,0
25,NC,Nicola Larini,Ligier Ford,12,DNF,0
30,NC,Aguri Suzuki,Lola Lamborghini,11,DNF,0
23,NC,Pierluigi Martini,Minardi Ford,7,DNF,0
12,NC,Martin Donnelly,Lotus Lamborghini,6,DNF,0
8,NC,Stefano Modena,Brabham Judd,3,DNF,0
