,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:37.258,15
5,2,Fernando Alonso,Ferrari,+0.420s,16
6,3,Felipe Massa,Ferrari,+0.582s,17
2,4,Mark Webber,Red Bull Racing Renault,+0.810s,13
4,5,Jenson Button,McLaren Mercedes,+1.068s,13
8,6,Nico Rosberg,Mercedes,+1.322s,15
3,7,Lewis Hamilton,McLaren Mercedes,+1.483s,13
7,8,Michael Schumacher,Mercedes,+1.541s,14
10,9,Vitaly Petrov,Renault,+1.564s,17
9,10,Nick Heidfeld,Renault,+1.855s,15
14,11,Adrian Sutil,Force India Mercedes,+2.153s,19
17,12,Sergio Perez,Sauber Ferrari,+2.520s,18
15,13,Paul di Resta,Force India Mercedes,+2.565s,18
16,14,Kamui Kobayashi,Sauber Ferrari,+2.590s,18
18,15,Sebastien Buemi,STR Ferrari,+2.630s,17
11,16,Rubens Barrichello,Williams Cosworth,+2.729s,18
12,17,Pastor Maldonado,Williams Cosworth,+2.746s,16
19,18,Jaime Alguersuari,STR Ferrari,+2.981s,20
20,19,Heikki Kovalainen,Lotus Renault,+4.009s,15
21,20,Jarno Trulli,Lotus Renault,+4.432s,18
24,21,Timo Glock,Virgin Cosworth,+5.299s,18
23,22,Vitantonio Liuzzi,HRT Cosworth,+5.985s,17
25,23,Jerome d'Ambrosio,Virgin Cosworth,+6.051s,18
22,24,Narain Karthikeyan,HRT Cosworth,+7.372s,19
