,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:11.929,11
5,2,Fernando Alonso,Renault,+0.181s,13
3,3,Jenson Button,BAR Honda,+0.219s,14
6,4,Giancarlo Fisichella,Renault,+0.229s,13
10,5,Juan Pablo Montoya,McLaren Mercedes,+0.363s,11
2,6,Rubens Barrichello,Ferrari,+0.453s,10
1,7,Michael Schumacher,Ferrari,+0.524s,15
17,8,Ralf Schumacher,Toyota,+0.580s,18
8,9,Antonio Pizzonia,Williams BMW,+0.823s,10
12,10,Felipe Massa,Sauber Petronas,+0.870s,11
15,11,Christian Klien,RBR Cosworth,+0.882s,12
14,12,David Coulthard,RBR Cosworth,+1.270s,14
16,13,Jarno Trulli,Toyota,+1.293s,14
19,14,Narain Karthikeyan,Jordan Toyota,+1.313s,8
18,15,Tiago Monteiro,Jordan Toyota,+1.376s,18
11,16,Jacques Villeneuve,Sauber Petronas,+1.579s,16
4,17,Takuma Sato,BAR Honda,+1.888s,5
21,18,Christijan Albers,Minardi Cosworth,+2.083s,16
7,19,Mark Webber,Williams BMW,+2.185s,9
20,20,Robert Doornbos,Minardi Cosworth,+2.666s,17
