,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,McLaren Mercedes,1:12.083,38
10,2,Juan Pablo Montoya,McLaren Mercedes,+0.611s,13
38,3,Ricardo Zonta,Toyota,+0.623s,36
12,4,Felipe Massa,Sauber Petronas,+0.627s,28
2,5,Rubens Barrichello,Ferrari,+1.005s,21
9,6,Kimi Räikkönen,McLaren Mercedes,+1.089s,18
11,7,Jacques Villeneuve,Sauber Petronas,+1.119s,21
1,8,Michael Schumacher,Ferrari,+1.122s,24
16,9,Jarno Trulli,Toyota,+1.410s,26
6,10,Giancarlo Fisichella,Renault,+1.435s,29
5,11,Fernando Alonso,Renault,+1.462s,29
7,12,Mark Webber,Williams BMW,+1.567s,18
8,13,Antonio Pizzonia,Williams BMW,+1.745s,19
20,14,Robert Doornbos,Minardi Cosworth,+1.839s,28
14,15,David Coulthard,RBR Cosworth,+1.923s,22
37,16,Vitantonio Liuzzi,RBR Cosworth,+2.058s,29
3,17,Jenson Button,BAR Honda,+2.106s,26
17,18,Ralf Schumacher,Toyota,+2.344s,20
21,19,Christijan Albers,Minardi Cosworth,+2.480s,23
4,20,Takuma Sato,BAR Honda,+2.501s,27
18,21,Tiago Monteiro,Jordan Toyota,+2.588s,22
15,22,Christian Klien,RBR Cosworth,+2.615s,7
39,23,Nicolas Kiesa,Jordan Toyota,+3.011s,25
19,24,Narain Karthikeyan,Jordan Toyota,+3.104s,19
