,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,McLaren Mercedes,1:11.701,25
4,2,Takuma Sato,BAR Honda,+1.037s,17
5,3,Fernando Alonso,Renault,+1.081s,10
3,4,Jenson Button,BAR Honda,+1.217s,12
9,5,Kimi Räikkönen,McLaren Mercedes,+1.364s,7
6,6,Giancarlo Fisichella,Renault,+1.393s,10
10,7,Juan Pablo Montoya,McLaren Mercedes,+1.555s,6
8,8,Antonio Pizzonia,Williams BMW,+1.726s,4
7,9,Mark Webber,Williams BMW,+1.808s,4
38,10,Ricardo Zonta,Toyota,+1.872s,31
17,11,Ralf Schumacher,Toyota,+2.087s,6
1,12,Michael Schumacher,Ferrari,+2.453s,10
2,13,Rubens Barrichello,Ferrari,+2.581s,10
15,14,Christian Klien,RBR Cosworth,+2.767s,7
16,15,Jarno Trulli,Toyota,+2.803s,6
14,16,David Coulthard,RBR Cosworth,+3.023s,7
37,17,Vitantonio Liuzzi,RBR Cosworth,+3.141s,28
11,18,Jacques Villeneuve,Sauber Petronas,+3.510s,14
19,19,Narain Karthikeyan,Jordan Toyota,+4.529s,14
18,20,Tiago Monteiro,Jordan Toyota,+4.529s,15
39,21,Nicolas Kiesa,Jordan Toyota,+4.650s,23
20,22,Robert Doornbos,Minardi Cosworth,+5.068s,12
21,23,Christijan Albers,Minardi Cosworth,+5.479s,8
12,24,Felipe Massa,Sauber Petronas,,5
