,Position,Driver,Car,Laps,Time,Points
12,1,Ayrton Senna,McLaren Honda,43,1:28:00.549,9
11,2,Alain Prost,McLaren Honda,43,+30.470s,6
20,DQ,Thierry Boutsen,Benetton Ford,43,+59.681s,0
19,DQ,Alessandro Nannini,Benetton Ford,43,+68.594s,0
16,3,Ivan Capelli,March Judd,43,+75.768s,4
1,4,Nelson Piquet,Lotus Honda,43,+83.628s,3
17,5,Derek Warwick,Arrows Megatron,43,+85.355s,2
18,6,Eddie  Cheever,Arrows Megatron,42,+1 lap,1
5,7,Martin Brundle,Williams Judd,42,+1 lap,0
36,8,Alex Caffi,Dallara Ford,42,+1 lap,0
30,9,Philippe Alliot,Lola Ford,42,+1 lap,0
14,10,Philippe Streiff,AGS Ford,42,+1 lap,0
26,11,Stefan Johansson,Ligier Judd,39,DNF,0
3,12,Jonathan  Palmer,Tyrrell Ford,39,DNF,0
10,13,Bernd Schneider,Zakspeed,38,DNF,0
31,NC,Gabriele Tarquini,Coloni Ford,36,+7 laps,0
27,NC,Michele Alboreto,Ferrari,35,DNF,0
6,NC,Riccardo Patrese,Williams Judd,30,DNF,0
15,NC,Mauricio Gugelmin,March Judd,29,DNF,0
9,NC,Piercarlo Ghinzani,Zakspeed,25,DNF,0
2,NC,Satoru Nakajima,Lotus Honda,22,DNF,0
21,NC,Nicola Larini,Osella,14,DNF,0
28,NC,Gerhard Berger,Ferrari,11,DNF,0
29,NC,Yannick Dalmas,Lola Ford,9,DNF,0
22,NC,Andrea de Cesaris,Rial Ford,2,DNF,0
25,NC,Rene Arnoux,Ligier Judd,2,DNF,0
