,Position,Driver,Car,Time / Gap,Laps
38,1,Robert Kubica,Sauber BMW,1:16.965,33
1,2,Fernando Alonso,Renault,+0.130s,15
35,3,Alexander Wurz,Williams Cosworth,+0.372s,21
3,4,Kimi Räikkönen,McLaren Mercedes,+0.525s,10
36,5,Anthony Davidson,Honda,+0.662s,32
2,6,Giancarlo Fisichella,Renault,+0.840s,21
9,7,Mark Webber,Williams Cosworth,+0.883s,13
20,8,Vitantonio Liuzzi,STR Cosworth,+1.044s,18
16,9,Nick Heidfeld,Sauber BMW,+1.050s,13
17,10,Jacques Villeneuve,Sauber BMW,+1.070s,14
37,11,Robert Doornbos,RBR Ferrari,+1.236s,32
11,12,Rubens Barrichello,Honda,+1.314s,16
12,13,Jenson Button,Honda,+1.464s,18
19,14,Christijan Albers,MF1 Toyota,+1.538s,20
5,15,Michael Schumacher,Ferrari,+1.584s,17
7,16,Ralf Schumacher,Toyota,+1.649s,23
4,17,Juan Pablo Montoya,McLaren Mercedes,+1.796s,14
15,18,Christian Klien,RBR Ferrari,+1.900s,15
8,19,Jarno Trulli,Toyota,+1.903s,17
21,20,Scott Speed,STR Cosworth,+1.942s,21
10,21,Nico Rosberg,Williams Cosworth,+2.083s,10
6,22,Felipe Massa,Ferrari,+2.134s,15
39,23,Giorgio Mondini,MF1 Toyota,+2.173s,24
14,24,David Coulthard,RBR Ferrari,+2.348s,15
40,25,Neel Jani,STR Cosworth,+2.576s,28
22,26,Takuma Sato,Super Aguri Honda,+2.659s,22
41,27,Sakon Yamamoto,Super Aguri Honda,+3.232s,26
18,28,Tiago Monteiro,MF1 Toyota,+3.297s,18
23,29,Franck Montagny,Super Aguri Honda,+4.469s,22
