,Position,Driver,Car,Laps,Time,Points
1,1,Fernando Alonso,Renault,70,1:34:37.308,10
5,2,Michael Schumacher,Ferrari,70,+2.111s,8
3,3,Kimi Räikkönen,McLaren Mercedes,70,+8.813s,6
2,4,Giancarlo Fisichella,Renault,70,+15.679s,5
6,5,Felipe Massa,Ferrari,70,+25.172s,4
8,6,Jarno Trulli,Toyota,69,+1 lap,3
16,7,Nick Heidfeld,Sauber BMW,69,+1 lap,2
14,8,David Coulthard,RBR Ferrari,69,+1 lap,1
12,9,Jenson Button,Honda,69,+1 lap,0
21,10,Scott Speed,STR Cosworth,69,+1 lap,0
15,11,Christian Klien,RBR Ferrari,69,+1 lap,0
9,12,Mark Webber,Williams Cosworth,69,+1 lap,0
20,13,Vitantonio Liuzzi,STR Cosworth,68,+2 laps,0
18,14,Tiago Monteiro,MF1 Toyota,66,+4 laps,0
22,15,Takuma Sato,Super Aguri Honda,64,DNF,0
17,NC,Jacques Villeneuve,Sauber BMW,58,DNF,0
7,NC,Ralf Schumacher,Toyota,58,DNF,0
4,NC,Juan Pablo Montoya,McLaren Mercedes,13,DNF,0
11,NC,Rubens Barrichello,Honda,11,DNF,0
23,NC,Franck Montagny,Super Aguri Honda,2,DNF,0
10,NC,Nico Rosberg,Williams Cosworth,1,DNF,0
19,NC,Christijan Albers,MF1 Toyota,0,DNF,0
