,Position,Driver,Car,Laps,Time,Points
28,1,Tony Brooks,Vanwall,70,2:03:47.800,8
14,2,Mike Hawthorn,Ferrari,70,+24.200s,6
18,3,Phil Hill,Ferrari,70,+28.300s,5
32,4,Carroll  Shelby ,Maserati,69,+1 lap,0
6,5,Roy Salvadori,Cooper Climax,62,+8 laps,2
38,6,Graham Hill,Lotus Climax,62,+8 laps,0
36,7,Cliff Allison,Lotus Climax,61,+9 laps,0
42,NC,Maria Teresa de Filippis ,Maserati,57,DNF,0
22,NC,Giulio Cabianca,Maserati,51,DNF,0
8,NC,Jean Behra,BRM,42,DNF,0
24,NC,Hans  Herrmann,Maserati,32,DNF,0
30,NC,Stuart  Lewis-Evans ,Vanwall,30,DNF,0
2,NC,Maurice  Trintignant,Cooper Climax,24,DNF,0
26,NC,Stirling Moss,Vanwall,17,DNF,0
12,NC,Jo Bonnier,BRM,14,DNF,0
20,NC,Olivier  Gendebien,Ferrari,4,DNF,0
40,NC,Gerino  Gerini ,Maserati,2,DNF,0
34,NC,Carroll  Shelby ,Maserati,1,DNF,0
10,NC,Harry Schell,BRM,0,DNF,0
16,NC,Wolfgang von Trips,Ferrari,0,DNF,0
4,NC,Jack Brabham,Cooper Climax,0,DNF,0
