,Position,Driver,Car,Time / Gap,Laps
4,1,Lando Norris,McLaren,1:24.485,28
1,2,Max Verstappen,Red Bull Racing,+0.008s,30
16,3,Charles Leclerc,Ferrari,+0.016s,28
12,4,Kimi Antonelli,Mercedes,+0.123s,30
27,5,Nico Hulkenberg,Kick Sauber,+0.144s,28
63,6,George Russell,Mercedes,+0.248s,29
5,7,Gabriel Bortoleto,Kick Sauber,+0.257s,29
87,8,Oliver Bearman,Haas F1 Team,+0.274s,14
55,9,Carlos Sainz,Williams,+0.286s,27
43,10,Franco Colapinto,Alpine,+0.370s,28
50,11,Ryo Hirakawa,Haas F1 Team,+0.449s,28
6,12,Isack Hadjar,Racing Bulls,+0.492s,31
61,13,Paul Aron,Alpine,+0.719s,27
89,14,Patricio O'Ward,McLaren,+0.761s,28
36,15,Arvid Lindblad,Red Bull Racing,+0.771s,26
39,16,Arthur Leclerc,Ferrari,+0.875s,27
40,17,Ayumu Iwasa,Racing Bulls,+0.990s,30
46,18,Luke Browning,Williams,+1.005s,18
35,19,Jak Crawford,Aston Martin,+1.404s,24
34,20,Cian Shields,Aston Martin,+1.947s,22
