,Position,Driver,Car,Time / Gap,Laps
4,1,Heinz-Harald Frentzen,Williams Renault,1:17.457,21
3,2,Jacques Villeneuve,Williams Renault,+0.207s,27
10,3,David Coulthard,McLaren Mercedes,+0.599s,22
7,4,Jean Alesi,Benetton Renault,+1.019s,18
16,5,Johnny Herbert,Sauber Petronas,+1.235s,28
5,6,Michael Schumacher,Ferrari,+1.277s,16
9,7,Mika Hakkinen,McLaren Mercedes,+1.300s,22
12,8,Giancarlo Fisichella,Jordan Peugeot,+1.444s,25
8,9,Gerhard Berger,Benetton Renault,+1.756s,23
11,10,Ralf Schumacher,Jordan Peugeot,+1.962s,26
17,11,Gianni Morbidelli,Sauber Petronas,+2.694s,27
22,12,Rubens Barrichello,Stewart Ford,+2.879s,22
14,13,Olivier Panis,Prost Mugen Honda,+2.955s,25
15,14,Shinji Nakano,Prost Mugen Honda,+3.104s,27
23,15,Jan Magnussen,Stewart Ford,+3.145s,27
1,16,Damon Hill,Arrows Yamaha,+3.311s,30
20,17,Ukyo Katayama,Minardi Hart,+3.372s,23
19,18,Mika Salo,Tyrrell Ford,+3.392s,22
6,19,Eddie Irvine,Ferrari,+3.450s,10
2,20,Pedro Diniz,Arrows Yamaha,+3.908s,26
21,21,Jarno Trulli,Minardi Hart,+4.125s,29
18,22,Jos Verstappen,Tyrrell Ford,+4.142s,26
