,Position,Driver,Car,Laps,Time,Points
3,1,Jacques Villeneuve,Williams Renault,64,1:30:35.896,10
14,2,Olivier Panis,Prost Mugen Honda,64,+5.804s,6
7,3,Jean Alesi,Benetton Renault,64,+12.534s,4
5,4,Michael Schumacher,Ferrari,64,+17.979s,3
16,5,Johnny Herbert,Sauber Petronas,64,+27.986s,2
10,6,David Coulthard,McLaren Mercedes,64,+29.744s,1
9,7,Mika Hakkinen,McLaren Mercedes,64,+48.785s,0
4,8,Heinz-Harald Frentzen,Williams Renault,64,+64.139s,0
12,9,Giancarlo Fisichella,Jordan Peugeot,64,+64.767s,0
8,10,Gerhard Berger,Benetton Renault,64,+65.670s,0
18,11,Jos Verstappen,Tyrrell Ford,63,+1 lap,0
6,12,Eddie Irvine,Ferrari,63,+1 lap,0
23,13,Jan Magnussen,Stewart Ford,63,+1 lap,0
17,14,Gianni Morbidelli,Sauber Petronas,62,+2 laps,0
21,15,Jarno Trulli,Minardi Hart,62,+2 laps,0
2,NC,Pedro Diniz,Arrows Yamaha,53,DNF,0
11,NC,Ralf Schumacher,Jordan Peugeot,50,DNF,0
22,NC,Rubens Barrichello,Stewart Ford,37,DNF,0
19,NC,Mika Salo,Tyrrell Ford,35,DNF,0
15,NC,Shinji Nakano,Prost Mugen Honda,34,DNF,0
1,NC,Damon Hill,Arrows Yamaha,18,DNF,0
20,NC,Ukyo Katayama,Minardi Hart,11,DNF,0
