,Position,Driver,Car,Time / Gap,Laps
7,1,Jean Alesi,Benetton Renault,1:19.566,19
3,2,Jacques Villeneuve,Williams Renault,+0.200s,27
11,3,Ralf Schumacher,Jordan Peugeot,+0.632s,22
12,4,Giancarlo Fisichella,Jordan Peugeot,+0.971s,23
8,5,Gerhard Berger,Benetton Renault,+1.367s,21
10,6,David Coulthard,McLaren Mercedes,+1.746s,18
5,7,Michael Schumacher,Ferrari,+1.753s,14
16,8,Johnny Herbert,Sauber Petronas,+1.813s,13
9,9,Mika Hakkinen,McLaren Mercedes,+1.855s,15
6,10,Eddie Irvine,Ferrari,+1.857s,13
14,11,Olivier Panis,Prost Mugen Honda,+2.070s,30
4,12,Heinz-Harald Frentzen,Williams Renault,+2.321s,26
23,13,Jan Magnussen,Stewart Ford,+3.273s,22
19,14,Mika Salo,Tyrrell Ford,+3.283s,29
20,15,Ukyo Katayama,Minardi Hart,+3.326s,29
15,16,Shinji Nakano,Prost Mugen Honda,+3.625s,30
18,17,Jos Verstappen,Tyrrell Ford,+3.643s,24
22,18,Rubens Barrichello,Stewart Ford,+3.680s,27
17,19,Gianni Morbidelli,Sauber Petronas,+3.885s,16
1,20,Damon Hill,Arrows Yamaha,+4.026s,31
2,21,Pedro Diniz,Arrows Yamaha,+5.483s,12
21,22,Jarno Trulli,Minardi Hart,+5.498s,9
