,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:36.876,24
4,2,Jenson Button,McLaren Mercedes,+0.005s,30
3,3,Lewis Hamilton,McLaren Mercedes,+0.134s,23
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.214s,30
7,5,Michael Schumacher,Mercedes,+1.212s,26
6,6,Felipe Massa,Ferrari,+1.213s,31
8,7,Nico Rosberg,Mercedes,+1.689s,25
9,8,Nick Heidfeld,Renault,+1.694s,16
5,9,Fernando Alonso,Ferrari,+1.707s,27
19,10,Jaime Alguersuari,STR Ferrari,+1.970s,31
12,11,Pastor Maldonado,Williams Cosworth,+2.092s,25
11,12,Rubens Barrichello,Williams Cosworth,+2.311s,30
10,13,Vitaly Petrov,Renault,+2.391s,17
16,14,Kamui Kobayashi,Sauber Ferrari,+2.522s,29
17,15,Sergio Perez,Sauber Ferrari,+2.727s,34
15,16,Paul di Resta,Force India Mercedes,+2.749s,31
14,17,Adrian Sutil,Force India Mercedes,+2.933s,28
18,18,Sebastien Buemi,STR Ferrari,+3.239s,31
24,19,Timo Glock,Virgin Cosworth,+3.990s,24
21,20,Jarno Trulli,Lotus Renault,+5.014s,19
22,21,Narain Karthikeyan,HRT Cosworth,+6.321s,15
23,22,Vitantonio Liuzzi,HRT Cosworth,+7.115s,14
20,23,Heikki Kovalainen,Lotus Renault,+8.010s,4
