,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:37.651,22
3,2,Lewis Hamilton,McLaren Mercedes,+1.665s,16
7,3,Michael Schumacher,Mercedes,+2.140s,29
15,4,Nico Hulkenberg,Force India Mercedes,+2.726s,23
12,5,Pastor Maldonado,Williams Cosworth,+2.792s,31
6,6,Felipe Massa,Ferrari,+2.802s,22
9,7,Nick Heidfeld,Renault,+2.874s,6
11,8,Rubens Barrichello,Williams Cosworth,+2.930s,21
5,9,Fernando Alonso,Ferrari,+2.950s,23
8,10,Nico Rosberg,Mercedes,+2.995s,29
14,11,Adrian Sutil,Force India Mercedes,+3.083s,21
18,12,Daniel Ricciardo,STR Ferrari,+3.097s,23
19,13,Jaime Alguersuari,STR Ferrari,+3.119s,24
16,14,Kamui Kobayashi,Sauber Ferrari,+3.221s,27
4,15,Jenson Button,McLaren Mercedes,+3.276s,16
21,16,Jarno Trulli,Lotus Renault,+3.969s,21
1,17,Sebastian Vettel,Red Bull Racing Renault,+3.976s,18
17,18,Sergio Perez,Sauber Ferrari,+3.991s,24
24,19,Timo Glock,Virgin Cosworth,+4.503s,18
25,20,Jerome d'Ambrosio,Virgin Cosworth,+4.889s,20
20,21,Davide Valsecchi ,Lotus Renault,+6.403s,18
23,22,Vitantonio Liuzzi,HRT Cosworth,+7.577s,20
22,23,Narain Karthikeyan,HRT Cosworth,+8.616s,10
10,24,Vitaly Petrov,Renault,+10.281s,4
