,Position,Driver,Car,Time / Gap,Laps
3,1,Lewis Hamilton,McLaren Mercedes,1:36.340,11
2,2,Mark Webber,Red Bull Racing Renault,+0.290s,16
4,3,Jenson Button,McLaren Mercedes,+0.422s,14
9,4,Nick Heidfeld,Renault,+0.775s,17
1,5,Sebastian Vettel,Red Bull Racing Renault,+0.835s,14
5,6,Fernando Alonso,Ferrari,+0.944s,11
10,7,Vitaly Petrov,Renault,+0.957s,17
6,8,Felipe Massa,Ferrari,+1.422s,12
16,9,Kamui Kobayashi,Sauber Ferrari,+1.719s,18
7,10,Michael Schumacher,Mercedes,+1.960s,20
8,11,Nico Rosberg,Mercedes,+1.967s,20
17,12,Sergio Perez,Sauber Ferrari,+2.108s,17
14,13,Adrian Sutil,Force India Mercedes,+2.124s,16
12,14,Pastor Maldonado,Williams Cosworth,+2.257s,15
18,15,Sebastien Buemi,STR Ferrari,+2.325s,14
11,16,Rubens Barrichello,Williams Cosworth,+2.341s,16
19,17,Jaime Alguersuari,STR Ferrari,+2.376s,14
15,18,Paul di Resta,Force India Mercedes,+2.524s,13
20,19,Heikki Kovalainen,Lotus Renault,+2.920s,19
21,20,Jarno Trulli,Lotus Renault,+3.359s,15
25,21,Jerome d'Ambrosio,Virgin Cosworth,+4.875s,17
24,22,Timo Glock,Virgin Cosworth,+5.074s,18
23,23,Vitantonio Liuzzi,HRT Cosworth,+6.807s,6
22,24,Narain Karthikeyan,HRT Cosworth,+7.043s,11
