,Position,Driver,Car,Laps,Time,Points
1,1,Sebastian Vettel,Red Bull Racing Renault,56,1:37:39.832,25
4,2,Jenson Button,McLaren Mercedes,56,+3.261s,18
9,3,Nick Heidfeld,Renault,56,+25.075s,15
2,4,Mark Webber,Red Bull Racing Renault,56,+26.384s,12
6,5,Felipe Massa,Ferrari,56,+36.958s,10
5,6,Fernando Alonso,Ferrari,56,+37.248s,8
16,7,Kamui Kobayashi,Sauber Ferrari,56,+66.439s,6
3,8,Lewis Hamilton,McLaren Mercedes,56,+69.957s,4
7,9,Michael Schumacher,Mercedes,56,+84.896s,2
15,10,Paul di Resta,Force India Mercedes,56,+91.563s,1
14,11,Adrian Sutil,Force India Mercedes,56,+101.379s,0
8,12,Nico Rosberg,Mercedes,55,+1 lap,0
18,13,Sebastien Buemi,STR Ferrari,55,+1 lap,0
19,14,Jaime Alguersuari,STR Ferrari,55,+1 lap,0
20,15,Heikki Kovalainen,Lotus Renault,55,+1 lap,0
24,16,Timo Glock,Virgin Cosworth,54,+2 laps,0
10,17,Vitaly Petrov,Renault,52,DNF,0
23,NC,Vitantonio Liuzzi,HRT Cosworth,46,DNF,0
25,NC,Jerome d'Ambrosio,Virgin Cosworth,42,DNF,0
21,NC,Jarno Trulli,Lotus Renault,31,DNF,0
17,NC,Sergio Perez,Sauber Ferrari,23,DNF,0
11,NC,Rubens Barrichello,Williams Cosworth,22,DNF,0
22,NC,Narain Karthikeyan,HRT Cosworth,14,DNF,0
12,NC,Pastor Maldonado,Williams Cosworth,8,DNF,0
