,Position,Driver,Car,Laps,Time,Points
1,1,Ronnie Peterson,Lotus Ford,52,1:22:56.600,9
5,2,Emerson Fittipaldi,McLaren Ford,52,+0.800s,6
3,3,Jody Scheckter,Tyrrell Ford,52,+24.700s,4
20,4,Arturo Merzario,Iso Marlboro Ford,52,+87.700s,3
8,5,Carlos Pace,Brabham Ford,51,+1 lap,2
6,6,Denny Hulme,McLaren Ford,51,+1 lap,1
28,7,John Watson,Brabham Ford,51,+1 lap,0
26,8,Graham Hill,Lola Ford,51,+1 lap,0
33,9,David   Hobbs,McLaren Ford,51,+1 lap,0
16,10,Tom Pryce,Shadow Ford,50,+2 laps,0
4,11,Patrick Depailler,Tyrrell Ford,50,+2 laps,0
11,NC,Clay Regazzoni,Ferrari,40,DNF,0
12,NC,Niki Lauda,Ferrari,32,DNF,0
2,NC,Jacky Ickx,Lotus Ford,31,DNF,0
27,NC,Rolf Stommelen,Lola Ford,25,DNF,0
21,NC,Jacques Laffite,Iso Marlboro Ford,22,DNF,0
17,NC,Jean-Pierre Jarier,Shadow Ford,19,DNF,0
10,NC,Vittorio Brambilla,March Ford,16,DNF,0
29,NC,Tim   Schenken,Trojan Ford,15,DNF,0
7,NC,Carlos Reutemann,Brabham Ford,11,DNF,0
9,NC,Hans-Joachim Stuck,March Ford,10,DNF,0
15,NC,Henri Pescarolo,BRM,3,DNF,0
24,NC,James Hunt,Hesketh Ford,2,DNF,0
37,NC,Francois  Migault,BRM,1,DNF,0
14,NC,Jean-Pierre Beltoise,BRM,0,DNF,0
