,Position,Driver,Car,Time / Gap,Laps
2,1,Nigel Mansell,Williams Renault,1:17.283,23
0,2,Damon Hill,Williams Renault,+0.014s,21
5,3,Michael Schumacher,Benetton Ford,+0.075s,11
27,4,Jean Alesi,Ferrari,+0.156s,20
14,5,Rubens Barrichello,Jordan Hart,+0.219s,23
8,6,Martin Brundle,McLaren Peugeot,+0.326s,23
26,7,Olivier Panis,Ligier Renault,+0.330s,23
15,8,Eddie Irvine,Jordan Hart,+0.331s,22
28,9,Gerhard Berger,Ferrari,+0.492s,15
30,10,Heinz-Harald Frentzen,Sauber Mercedes,+0.593s,12
7,11,Mika Hakkinen,McLaren Peugeot,+0.884s,16
29,12,Andrea de Cesaris,Sauber Mercedes,+0.937s,22
6,13,Jos Verstappen,Benetton Ford,+0.946s,22
23,14,Pierluigi Martini,Minardi Ford,+1.042s,22
3,15,Ukyo Katayama,Tyrrell Yamaha,+1.260s,20
25,16,Eric Bernard,Ligier Renault,+1.283s,22
20,17,Erik Comas,Larrousse Ford,+1.288s,23
10,18,Gianni Morbidelli,Footwork Ford,+1.444s,17
24,19,Michele Alboreto,Minardi Ford,+1.450s,23
4,20,Mark Blundell,Tyrrell Yamaha,+1.581s,23
9,21,Christian Fittipaldi,Footwork Ford,+1.862s,23
12,22,Johnny Herbert,Lotus Mugen Honda,+2.162s,22
11,23,Alessandro Zanardi,Lotus Mugen Honda,+2.242s,23
19,24,Olivier Beretta,Larrousse Ford,+2.655s,23
32,25,Jean-Marc Gounon,Simtek Ford,+3.487s,11
31,26,David Brabham,Simtek Ford,+3.698s,12
34,27,Bertrand Gachot,Pacific Ilmor,+4.601s,19
33,28,Paul Belmondo,Pacific Ilmor,+5.347s,23
