,Position,Driver,Car,Laps,Time,Points
4,1,Mike Hawthorn,Ferrari,50,2:03:21.300,9
8,2,Stirling Moss,Vanwall,50,+24.600s,6
6,3,Wolfgang von Trips,Ferrari,50,+59.700s,4
34,4,Juan Manuel Fangio,Maserati,50,+150.600s,3
42,5,Peter Collins,Ferrari,50,+324.900s,2
22,6,Jack Brabham,Cooper Climax,49,+1 lap,0
36,7,Phil Hill,Maserati,49,+1 lap,0
38,8,Jo Bonnier,Maserati,48,+2 laps,0
32,9,Gerino  Gerini ,Maserati,47,+3 laps,0
30,10,Troy Ruttman,Maserati,45,+5 laps,0
14,NC,Jean Behra,BRM,41,DNF,0
16,NC,Harry Schell,BRM,41,DNF,0
20,11,Roy Salvadori,Cooper Climax,37,+13 laps,0
12,NC,Tony Brooks,Vanwall,35,DNF,0
24,NC,Graham Hill,Lotus Climax,33,DNF,0
40,NC,Paco  Godia,Maserati,28,DNF,0
18,NC,Maurice  Trintignant,BRM,23,DNF,0
10,NC,Tony Brooks,Vanwall,16,DNF,0
28,NC,Carroll  Shelby ,Maserati,9,DNF,0
2,NC,Luigi Musso,Ferrari,9,DNF,0
26,NC,Cliff Allison,Lotus Climax,6,DNF,0
