,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,53,1:26:59.698,10
2,2,Rubens Barrichello,Ferrari,53,+0.506s,6
4,3,Kimi Räikkönen,McLaren Mercedes,53,+23.292s,4
6,4,Juan Pablo Montoya,Williams BMW,53,+36.275s,3
10,5,Takuma Sato,Jordan Honda,53,+82.694s,2
15,6,Jenson Button,Renault,52,+1 lap,1
7,7,Nick Heidfeld,Sauber Petronas,52,+1 lap,0
24,8,Mika Salo,Toyota,52,+1 lap,0
16,9,Eddie Irvine,Jaguar Cosworth,52,+1 lap,0
23,10,Mark Webber,Minardi Asiatech,51,+2 laps,0
5,11,Ralf Schumacher,Williams BMW,48,DNF,0
17,NC,Pedro de la Rosa,Jaguar Cosworth,39,DNF,0
9,NC,Giancarlo Fisichella,Jordan Honda,37,DNF,0
14,NC,Jarno Trulli,Renault,32,DNF,0
11,NC,Jacques Villeneuve,BAR Honda,27,DNF,0
22,NC,Alex Yoong,Minardi Asiatech,14,DNF,0
12,NC,Olivier Panis,BAR Honda,8,DNF,0
3,NC,David Coulthard,McLaren Mercedes,7,DNF,0
8,NC,Felipe Massa,Sauber Petronas,3,DNF,0
