,Position,Driver,Car,Time / Gap,Laps
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:14.607,40
44,2,Lewis Hamilton,Mercedes,+0.606s,36
6,3,Nico Rosberg,Mercedes,+0.899s,48
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.964s,42
26,5,Daniil Kvyat,Toro Rosso Ferrari,+1.208s,53
55,6,Carlos Sainz,Toro Rosso Ferrari,+1.374s,54
7,7,Kimi Räikkönen,Ferrari,+1.433s,38
11,8,Sergio Perez,Force India Mercedes,+1.513s,48
5,9,Sebastian Vettel,Ferrari,+1.662s,40
22,10,Jenson Button,McLaren Honda,+1.718s,46
27,11,Nico Hulkenberg,Force India Mercedes,+1.880s,49
14,12,Fernando Alonso,McLaren Honda,+2.116s,43
21,13,Esteban Gutierrez ,Haas Ferrari,+2.175s,40
77,14,Valtteri Bottas,Williams Mercedes,+2.242s,47
8,15,Romain Grosjean,Haas Ferrari,+2.267s,23
19,16,Felipe Massa,Williams Mercedes,+2.679s,42
20,17,Kevin Magnussen,Renault,+2.923s,29
9,18,Marcus Ericsson,Sauber Ferrari,+2.955s,39
30,19,Jolyon Palmer,Renault,+3.154s,24
12,20,Felipe Nasr,Sauber Ferrari,+3.392s,49
88,21,Rio Haryanto,MRT Mercedes,+4.040s,10
94,22,Pascal Wehrlein,MRT Mercedes,+4.207s,46
