,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Alfa Romeo Ferrari,1:42.249,9
44,2,Lewis Hamilton,Mercedes,+0.532s,10
55,3,Carlos Sainz,Ferrari,+0.718s,8
16,4,Charles Leclerc,Ferrari,+1.552s,7
47,5,Mick Schumacher,Haas Ferrari,+1.646s,3
24,6,Guanyu Zhou,Alfa Romeo Ferrari,+3.922s,4
20,7,Kevin Magnussen,Haas Ferrari,+5.912s,3
18,8,Lance Stroll,Aston Martin Aramco Mercedes,+8.994s,5
22,9,Yuki Tsunoda,AlphaTauri RBPT,+9.124s,5
5,10,Sebastian Vettel,Aston Martin Aramco Mercedes,+16.919s,5
63,11,George Russell,Mercedes,,2
11,12,Sergio Perez,Red Bull Racing RBPT,,3
31,13,Esteban Ocon,Alpine Renault,,2
14,14,Fernando Alonso,Alpine Renault,,1
23,15,Alexander Albon,Williams Mercedes,,1
3,16,Daniel Ricciardo,McLaren Mercedes,,4
10,17,Pierre Gasly,AlphaTauri RBPT,,3
4,18,Lando Norris,McLaren Mercedes,,4
6,19,Nicholas Latifi,Williams Mercedes,,1
1,20,Max Verstappen,Red Bull Racing RBPT,,3
