,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:07.373,37
44,2,Lewis Hamilton,Mercedes,+0.357s,34
5,3,Sebastian Vettel,Ferrari,+0.649s,28
7,4,Kimi Räikkönen,Ferrari,+0.849s,31
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.155s,35
55,6,Carlos Sainz,Toro Rosso Ferrari,+1.430s,34
19,7,Felipe Massa,Williams Mercedes,+1.451s,39
33,8,Max Verstappen,Red Bull Racing TAG Heuer,+1.589s,21
26,9,Daniil Kvyat,Toro Rosso Ferrari,+1.617s,32
77,10,Valtteri Bottas,Williams Mercedes,+1.625s,40
8,11,Romain Grosjean,Haas Ferrari,+1.705s,34
27,12,Nico Hulkenberg,Force India Mercedes,+1.907s,43
22,13,Jenson Button,McLaren Honda,+1.992s,31
14,14,Fernando Alonso,McLaren Honda,+2.194s,30
20,15,Kevin Magnussen,Renault,+2.334s,24
94,16,Pascal Wehrlein,MRT Mercedes,+2.402s,34
30,17,Jolyon Palmer,Renault,+2.478s,28
9,18,Marcus Ericsson,Sauber Ferrari,+2.556s,35
21,19,Esteban Gutierrez ,Haas Ferrari,+2.737s,20
12,20,Felipe Nasr,Sauber Ferrari,+2.941s,26
88,21,Rio Haryanto,MRT Mercedes,+3.120s,21
34,22,Alfonso Celis,Force India Mercedes,+3.487s,37
