,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:07.967,25
44,2,Lewis Hamilton,Mercedes,+0.019s,19
27,3,Nico Hulkenberg,Force India Mercedes,+0.613s,28
5,4,Sebastian Vettel,Ferrari,+0.622s,25
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.682s,30
55,6,Carlos Sainz,Toro Rosso Ferrari,+0.746s,32
33,7,Max Verstappen,Red Bull Racing TAG Heuer,+0.794s,20
7,8,Kimi Räikkönen,Ferrari,+0.853s,23
77,9,Valtteri Bottas,Williams Mercedes,+0.974s,24
22,10,Jenson Button,McLaren Honda,+1.027s,30
14,11,Fernando Alonso,McLaren Honda,+1.108s,26
19,12,Felipe Massa,Williams Mercedes,+1.217s,17
26,13,Daniil Kvyat,Toro Rosso Ferrari,+1.240s,26
11,14,Sergio Perez,Force India Mercedes,+1.259s,32
20,15,Kevin Magnussen,Renault,+1.558s,19
30,16,Jolyon Palmer,Renault,+2.053s,23
94,17,Pascal Wehrlein,MRT Mercedes,+2.067s,20
21,18,Esteban Gutierrez ,Haas Ferrari,+2.171s,16
9,19,Marcus Ericsson,Sauber Ferrari,+2.173s,19
8,20,Romain Grosjean,Haas Ferrari,+2.433s,31
12,21,Felipe Nasr,Sauber Ferrari,+2.477s,22
88,22,Rio Haryanto,MRT Mercedes,+3.361s,25
