,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:15.940,40
6,2,Kimi Räikkönen,Ferrari,+0.275s,43
2,3,Lewis Hamilton,McLaren Mercedes,+0.356s,19
12,4,Jarno Trulli,Toyota,+0.414s,39
3,5,Giancarlo Fisichella,Renault,+0.813s,41
5,6,Felipe Massa,Ferrari,+0.844s,37
10,7,Robert Kubica,Sauber BMW,+0.908s,48
16,8,Nico Rosberg,Williams Toyota,+0.912s,34
15,9,Mark Webber,Red Bull Renault,+1.352s,16
14,10,David Coulthard,Red Bull Renault,+1.474s,16
8,11,Rubens Barrichello,Honda,+1.509s,40
7,12,Jenson Button,Honda,+1.517s,45
22,13,Takuma Sato,Super Aguri Honda,+1.519s,47
9,14,Nick Heidfeld,Sauber BMW,+1.546s,43
17,15,Alexander Wurz,Williams Toyota,+1.576s,34
18,16,Vitantonio Liuzzi,STR Ferrari,+1.958s,42
4,17,Heikki Kovalainen,Renault,+2.146s,41
19,18,Scott Speed,STR Ferrari,+2.293s,40
23,19,Anthony Davidson,Super Aguri Honda,+2.388s,25
11,20,Ralf Schumacher,Toyota,+2.722s,38
21,21,Christijan Albers,Spyker Ferrari,+2.880s,35
20,22,Adrian Sutil,Spyker Ferrari,+3.418s,29
