,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:10.365,24
35,2,Anthony Davidson,BAR Honda,+0.602s,42
3,3,Juan Pablo Montoya,Williams BMW,+0.617s,29
1,4,Michael Schumacher,Ferrari,+0.671s,28
9,5,Jenson Button,BAR Honda,+0.865s,19
4,6,Ralf Schumacher,Williams BMW,+1.165s,30
16,7,Cristiano da Matta,Toyota,+1.528s,35
17,8,Olivier Panis,Toyota,+1.629s,30
38,9,Ricardo Zonta,Toyota,+1.654s,42
6,10,Kimi Räikkönen,McLaren Mercedes,+1.832s,20
14,11,Mark Webber,Jaguar Cosworth,+2.073s,33
7,12,Jarno Trulli,Renault,+2.076s,28
11,13,Giancarlo Fisichella,Sauber Petronas,+2.172s,27
10,14,Takuma Sato,BAR Honda,+2.236s,3
37,15,Bjorn Wirdheim,Jaguar Cosworth,+2.396s,30
15,16,Christian Klien,Jaguar Cosworth,+2.585s,31
12,17,Felipe Massa,Sauber Petronas,+2.831s,32
21,18,Zsolt Baumgartner,Minardi Cosworth,+3.019s,18
39,19,Timo Glock,Jordan Ford,+3.081s,33
8,20,Fernando Alonso,Renault,+3.367s,3
18,21,Nick Heidfeld,Jordan Ford,+3.596s,18
19,22,Giorgio Pantano,Jordan Ford,+4.042s,20
40,23,Bas Leinders,Minardi Cosworth,+4.044s,21
20,24,Gianmaria Bruni,Minardi Cosworth,+4.063s,17
5,25,David Coulthard,McLaren Mercedes,,2
