,Position,Driver,Car,Time / Gap,Laps
8,1,Heinz-Harald Frentzen,Jordan Mugen Honda,1:51.047,23
6,2,Ralf Schumacher,Williams Supertec,+0.370s,25
2,3,David Coulthard,McLaren Mercedes,+0.682s,23
7,4,Damon Hill,Jordan Mugen Honda,+0.786s,21
22,5,Jacques Villeneuve,BAR Supertec,+1.064s,29
4,6,Eddie Irvine,Ferrari,+1.113s,21
1,7,Mika Hakkinen,McLaren Mercedes,+1.212s,20
3,8,Mika Salo,Ferrari,+1.481s,22
16,9,Rubens Barrichello,Stewart Ford,+1.722s,22
17,10,Johnny Herbert,Stewart Ford,+1.802s,23
19,11,Jarno Trulli,Prost Peugeot,+2.014s,20
5,12,Alessandro Zanardi,Williams Supertec,+2.254s,20
11,13,Jean Alesi,Sauber Petronas,+2.270s,20
10,14,Alexander Wurz,Benetton Playlife,+2.278s,18
9,15,Giancarlo Fisichella,Benetton Playlife,+2.416s,16
18,16,Olivier Panis,Prost Peugeot,+2.548s,16
23,17,Ricardo Zonta,BAR Supertec,+2.879s,15
12,18,Pedro Diniz,Sauber Petronas,+3.065s,26
15,19,Toranosuke Takagi,Arrows,+3.211s,23
14,20,Pedro de la Rosa,Arrows,+3.545s,25
20,21,Luca Badoer,Minardi Ford,+3.721s,22
21,22,Marc Gene,Minardi Ford,+3.813s,26
