,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:53.577,28
1,2,Mika Hakkinen,McLaren Mercedes,+0.444s,24
9,3,Giancarlo Fisichella,Benetton Playlife,+0.489s,29
8,4,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.101s,20
7,5,Damon Hill,Jordan Mugen Honda,+1.315s,27
6,6,Ralf Schumacher,Williams Supertec,+1.322s,27
17,7,Johnny Herbert,Stewart Ford,+1.398s,25
3,8,Mika Salo,Ferrari,+1.455s,36
4,9,Eddie Irvine,Ferrari,+1.665s,27
11,10,Jean Alesi,Sauber Petronas,+1.694s,30
16,11,Rubens Barrichello,Stewart Ford,+1.907s,25
10,12,Alexander Wurz,Benetton Playlife,+1.909s,28
18,13,Olivier Panis,Prost Peugeot,+1.964s,34
5,14,Alessandro Zanardi,Williams Supertec,+2.166s,31
20,15,Luca Badoer,Minardi Ford,+2.513s,31
15,16,Toranosuke Takagi,Arrows,+2.686s,27
12,17,Pedro Diniz,Sauber Petronas,+2.733s,25
22,18,Jacques Villeneuve,BAR Supertec,+2.852s,18
14,19,Pedro de la Rosa,Arrows,+3.172s,37
19,20,Jarno Trulli,Prost Peugeot,+3.188s,32
21,21,Marc Gene,Minardi Ford,+3.278s,32
23,22,Ricardo Zonta,BAR Supertec,+4.140s,22
