,Position,Driver,Car,Laps,Time,Points
2,1,David Coulthard,McLaren Mercedes,44,1:25:43.057,10
1,2,Mika Hakkinen,McLaren Mercedes,44,+10.469s,6
8,3,Heinz-Harald Frentzen,Jordan Mugen Honda,44,+33.433s,4
4,4,Eddie Irvine,Ferrari,44,+44.948s,3
6,5,Ralf Schumacher,Williams Supertec,44,+48.067s,2
7,6,Damon Hill,Jordan Mugen Honda,44,+54.916s,1
3,7,Mika Salo,Ferrari,44,+56.249s,0
5,8,Alessandro Zanardi,Williams Supertec,44,+67.022s,0
11,9,Jean Alesi,Sauber Petronas,44,+73.848s,0
16,10,Rubens Barrichello,Stewart Ford,44,+80.742s,0
9,11,Giancarlo Fisichella,Benetton Playlife,44,+92.195s,0
19,12,Jarno Trulli,Prost Peugeot,44,+96.154s,0
18,13,Olivier Panis,Prost Peugeot,44,+101.543s,0
10,14,Alexander Wurz,Benetton Playlife,44,+117.745s,0
22,15,Jacques Villeneuve,BAR Supertec,43,+1 lap,0
21,16,Marc Gene,Minardi Ford,43,+1 lap,0
14,NC,Pedro de la Rosa,Arrows,35,DNF,0
20,NC,Luca Badoer,Minardi Ford,33,DNF,0
23,NC,Ricardo Zonta,BAR Supertec,33,DNF,0
17,NC,Johnny Herbert,Stewart Ford,27,DNF,0
12,NC,Pedro Diniz,Sauber Petronas,19,DNF,0
15,NC,Toranosuke Takagi,Arrows,0,DNF,0
