,Position,Driver,Car,Time
2,1,John Watson,Brabham Alfa Romeo,1:44.410
5,2,Mario Andretti,Lotus Ford,1:44.460
1,3,Niki Lauda,Brabham Alfa Romeo,1:44.710
7,4,James Hunt,McLaren Ford,1:44.920
6,5,Ronnie Peterson,Lotus Ford,1:44.980
8,6,Patrick Tambay,McLaren Ford,1:45.070
20,7,Jody Scheckter,Wolf Ford,1:45.200
11,8,Carlos Reutemann,Ferrari,1:45.350
12,9,Gilles Villeneuve,Ferrari,1:45.550
26,10,Jacques Laffite,Ligier Matra,1:45.680
15,11,Jean-Pierre Jabouille,Renault,1:45.730
35,12,Riccardo Patrese,Arrows Ford,1:46.320
4,13,Patrick Depailler,Tyrrell Ford,1:46.370
27,14,Alan  Jones,Williams Ford,1:46.400
14,15,Emerson Fittipaldi,Fittipaldi Ford,1:46.700
3,16,Didier Pironi,Tyrrell Ford,1:47.120
17,17,Clay Regazzoni,Shadow Ford,1:48.550
31,18,Rene Arnoux,Martini Ford,1:48.680
19,19,Vittorio Brambilla,Surtees Ford,1:48.680
16,20,Hans-Joachim Stuck,Shadow Ford,1:48.890
36,21,Rolf Stommelen,Arrows Ford,1:49.140
33,22,Bruno Giacomelli,McLaren Ford,1:49.530
18,23,Rupert Keegan,Surtees Ford,1:49.540
30,24,Brett Lunger,McLaren Ford,1:49.550
9,25,Jochen Mass,ATS Ford,1:49.900
10,26,Keke Rosberg,ATS Ford,1:50.090
