,Position,Driver,Car,Time / Gap,Laps
0,1,Damon Hill,Williams Renault,1:22.755,23
14,2,Rubens Barrichello,Jordan Hart,+0.755s,20
30,3,Heinz-Harald Frentzen,Sauber Mercedes,+0.789s,21
5,4,Michael Schumacher,Benetton Ford,+0.908s,23
15,5,Eddie Irvine,Jordan Hart,+0.962s,22
2,6,Nigel Mansell,Williams Renault,+1.077s,23
7,7,Mika Hakkinen,McLaren Peugeot,+1.108s,23
28,8,Gerhard Berger,Ferrari,+1.586s,20
25,9,Johnny Herbert,Ligier Renault,+1.650s,22
6,10,Jos Verstappen,Benetton Ford,+1.700s,23
3,11,Ukyo Katayama,Tyrrell Yamaha,+1.741s,21
26,12,Olivier Panis,Ligier Renault,+1.821s,23
10,13,Gianni Morbidelli,Footwork Ford,+1.857s,23
27,14,Jean Alesi,Ferrari,+1.983s,20
4,15,Mark Blundell,Tyrrell Yamaha,+2.152s,23
8,16,Martin Brundle,McLaren Peugeot,+2.391s,23
9,17,Christian Fittipaldi,Footwork Ford,+2.464s,20
23,18,Pierluigi Martini,Minardi Ford,+2.775s,11
24,19,Michele Alboreto,Minardi Ford,+2.958s,22
12,20,Alessandro Zanardi,Lotus Mugen Honda,+3.054s,23
29,21,Andrea de Cesaris,Sauber Mercedes,+3.444s,22
20,22,Erik Comas,Larrousse Ford,+3.555s,22
11,23,Eric Bernard,Lotus Mugen Honda,+3.822s,23
31,24,David Brabham,Simtek Ford,+4.393s,22
19,25,Hideki Noda,Jordan Hart,+4.930s,23
32,26,Domenico Schiattarella,Simtek Ford,+5.882s,23
34,27,Bertrand Gachot,Pacific Ilmor,+6.773s,23
33,28,Paul Belmondo,Pacific Ilmor,+7.075s,22
