,Position,Driver,Car,Time / Gap,Laps
6,1,David Coulthard,Williams Renault,1:27.685,23
1,2,Michael Schumacher,Benetton Renault,+0.784s,23
8,3,Mika Hakkinen,McLaren Mercedes,+1.256s,22
5,4,Damon Hill,Williams Renault,+1.399s,17
27,5,Jean Alesi,Ferrari,+1.619s,23
15,6,Eddie Irvine,Jordan Peugeot,+1.792s,22
28,7,Gerhard Berger,Ferrari,+1.921s,19
14,8,Rubens Barrichello,Jordan Peugeot,+1.932s,23
7,9,Nigel Mansell,McLaren Mercedes,+2.090s,23
2,10,Johnny Herbert,Benetton Renault,+2.573s,23
4,11,Mika Salo,Tyrrell Yamaha,+3.252s,22
3,12,Ukyo Katayama,Tyrrell Yamaha,+3.303s,20
30,13,Heinz-Harald Frentzen,Sauber Ford,+3.534s,21
26,14,Olivier Panis,Ligier Mugen Honda,+3.848s,22
9,15,Gianni Morbidelli,Footwork Hart,+4.130s,14
25,16,Aguri Suzuki,Ligier Mugen Honda,+5.068s,16
29,17,Karl Wendlinger,Sauber Ford,+5.898s,22
24,18,Luca Badoer,Minardi Ford,+6.298s,23
10,19,Taki Inoue,Footwork Hart,+6.579s,23
12,20,Jos Verstappen,Simtek Ford,+6.614s,22
16,21,Bertrand Gachot,Pacific Ilmor,+7.080s,23
17,22,Andrea Montermini,Pacific Ilmor,+7.384s,22
11,23,Domenico Schiattarella,Simtek Ford,+7.815s,9
23,24,Pierluigi Martini,Minardi Ford,+7.943s,4
22,25,Roberto Moreno,Forti Ford,+10.785s,22
21,26,Pedro Diniz,Forti Ford,+11.030s,14
