,Position,Driver,Car,Time / Gap,Laps
10,1,Lewis Hamilton,Mercedes,1:31.754,25
9,2,Nico Rosberg,Mercedes,+0.219s,25
2,3,Mark Webber,Red Bull Racing Renault,+1.035s,22
15,4,Adrian Sutil,Force India Mercedes,+1.068s,16
7,5,Kimi Räikkönen,Lotus Renault,+1.202s,22
4,6,Felipe Massa,Ferrari,+1.311s,18
5,7,Jenson Button,McLaren Mercedes,+1.385s,24
1,8,Sebastian Vettel,Red Bull Racing Renault,+1.459s,20
8,9,Romain Grosjean,Lotus Renault,+1.506s,27
6,10,Sergio Perez,McLaren Mercedes,+1.702s,18
14,11,Paul di Resta,Force India Mercedes,+1.739s,18
11,12,Nico Hulkenberg,Sauber Ferrari,+2.056s,20
19,13,Daniel Ricciardo,STR Ferrari,+2.147s,23
18,14,Jean-Eric Vergne,STR Ferrari,+2.222s,26
16,15,Pastor Maldonado,Williams Renault,+2.271s,20
17,16,Valtteri Bottas,Williams Renault,+2.446s,22
12,17,Esteban Gutierrez ,Sauber Ferrari,+2.683s,24
20,18,Charles Pic,Caterham Renault,+3.920s,23
23,19,Max Chilton,Marussia Cosworth,+4.233s,19
21,20,Giedo van der Garde,Caterham Renault,+4.324s,23
22,21,Rodolfo Gonzalez ,Marussia Cosworth,+5.705s,21
3,22,Fernando Alonso,Ferrari,,2
