,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:30.416,39
9,2,Nico Rosberg,Mercedes,+0.235s,38
2,3,Mark Webber,Red Bull Racing Renault,+0.267s,41
8,4,Romain Grosjean,Lotus Renault,+0.427s,32
7,5,Kimi Räikkönen,Lotus Renault,+0.432s,27
3,6,Fernando Alonso,Ferrari,+0.640s,39
4,7,Felipe Massa,Ferrari,+0.643s,41
10,8,Lewis Hamilton,Mercedes,+0.888s,35
5,9,Jenson Button,McLaren Mercedes,+1.152s,37
14,10,Paul di Resta,Force India Mercedes,+1.381s,40
15,11,Adrian Sutil,Force India Mercedes,+1.408s,34
19,12,Daniel Ricciardo,STR Ferrari,+1.439s,42
18,13,Jean-Eric Vergne,STR Ferrari,+1.639s,39
6,14,Sergio Perez,McLaren Mercedes,+1.670s,36
11,15,Nico Hulkenberg,Sauber Ferrari,+2.079s,39
12,16,Esteban Gutierrez ,Sauber Ferrari,+2.346s,44
17,17,Valtteri Bottas,Williams Renault,+2.463s,35
16,18,Pastor Maldonado,Williams Renault,+2.464s,36
20,19,Charles Pic,Caterham Renault,+3.279s,38
21,20,Giedo van der Garde,Caterham Renault,+3.388s,40
22,21,Jules Bianchi,Marussia Cosworth,+3.601s,10
23,22,Max Chilton,Marussia Cosworth,+4.251s,39
