,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:29.517,19
9,2,Nico Rosberg,Mercedes,+0.676s,19
2,3,Mark Webber,Red Bull Racing Renault,+0.694s,18
3,4,Fernando Alonso,Ferrari,+1.104s,16
4,5,Felipe Massa,Ferrari,+1.122s,17
7,6,Kimi Räikkönen,Lotus Renault,+1.154s,19
10,7,Lewis Hamilton,Mercedes,+1.227s,20
8,8,Romain Grosjean,Lotus Renault,+1.264s,18
11,9,Nico Hulkenberg,Sauber Ferrari,+1.449s,20
15,10,Adrian Sutil,Force India Mercedes,+1.492s,18
5,11,Jenson Button,McLaren Mercedes,+1.809s,22
12,12,Esteban Gutierrez ,Sauber Ferrari,+1.888s,20
14,13,Paul di Resta,Force India Mercedes,+2.216s,21
18,14,Jean-Eric Vergne,STR Ferrari,+2.338s,18
6,15,Sergio Perez,McLaren Mercedes,+2.338s,23
19,16,Daniel Ricciardo,STR Ferrari,+2.381s,19
16,17,Pastor Maldonado,Williams Renault,+2.452s,20
17,18,Valtteri Bottas,Williams Renault,+2.519s,23
20,19,Charles Pic,Caterham Renault,+3.713s,19
22,20,Jules Bianchi,Marussia Cosworth,+3.953s,22
21,21,Giedo van der Garde,Caterham Renault,+4.447s,21
23,22,Max Chilton,Marussia Cosworth,+5.166s,20
