,Position,Driver,Car,Time / Gap,Laps
35,1,Anthony Davidson,BAR Honda,1:35.369,22
4,2,Ralf Schumacher,Williams BMW,+0.086s,13
3,3,Juan Pablo Montoya,Williams BMW,+0.392s,13
12,4,Felipe Massa,Sauber Petronas,+0.717s,12
38,5,Ryan Briscoe,Toyota,+1.025s,21
9,6,Jenson Button,BAR Honda,+1.106s,11
2,7,Rubens Barrichello,Ferrari,+1.291s,14
8,8,Fernando Alonso,Renault,+1.515s,15
11,9,Giancarlo Fisichella,Sauber Petronas,+1.575s,9
16,10,Ricardo Zonta,Toyota,+1.601s,16
6,11,Kimi Räikkönen,McLaren Mercedes,+1.733s,5
37,12,Bjorn Wirdheim,Jaguar Cosworth,+1.773s,19
17,13,Olivier Panis,Toyota,+1.822s,14
7,14,Jacques Villeneuve,Renault,+1.871s,20
1,15,Michael Schumacher,Ferrari,+1.931s,11
10,16,Takuma Sato,BAR Honda,+2.069s,9
19,17,Timo Glock,Jordan Ford,+2.218s,15
5,18,David Coulthard,McLaren Mercedes,+2.607s,5
18,19,Nick Heidfeld,Jordan Ford,+2.763s,14
15,20,Christian Klien,Jaguar Cosworth,+3.135s,15
14,21,Mark Webber,Jaguar Cosworth,+3.392s,11
20,22,Gianmaria Bruni,Minardi Cosworth,+3.436s,13
39,23,Robert Doornbos,Jordan Ford,+3.875s,23
40,24,Bas Leinders,Minardi Cosworth,+4.160s,15
21,25,Zsolt Baumgartner,Minardi Cosworth,+7.426s,12
