,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:33.448,13
2,2,Rubens Barrichello,Ferrari,+0.348s,12
6,3,Kimi Räikkönen,McLaren Mercedes,+0.594s,11
9,4,Jenson Button,BAR Honda,+0.785s,15
11,5,Giancarlo Fisichella,Sauber Petronas,+0.838s,10
18,6,Nick Heidfeld,Jordan Ford,+0.956s,12
3,7,Juan Pablo Montoya,Williams BMW,+1.010s,12
5,8,David Coulthard,McLaren Mercedes,+1.022s,10
16,9,Ricardo Zonta,Toyota,+1.070s,19
12,10,Felipe Massa,Sauber Petronas,+1.159s,12
8,11,Fernando Alonso,Renault,+1.179s,12
4,12,Ralf Schumacher,Williams BMW,+1.321s,9
10,13,Takuma Sato,BAR Honda,+1.707s,16
17,14,Olivier Panis,Toyota,+1.763s,14
7,15,Jacques Villeneuve,Renault,+1.861s,12
14,16,Mark Webber,Jaguar Cosworth,+1.906s,20
15,17,Christian Klien,Jaguar Cosworth,+2.421s,17
20,18,Gianmaria Bruni,Minardi Cosworth,+3.300s,10
19,19,Timo Glock,Jordan Ford,+3.710s,14
21,20,Zsolt Baumgartner,Minardi Cosworth,+4.566s,9
