,Position,Driver,Car,Time / Gap,Laps
7,1,Damon Hill,Jordan Mugen Honda,1:13.303,49
1,2,Mika Hakkinen,McLaren Mercedes,+0.022s,34
2,3,David Coulthard,McLaren Mercedes,+0.073s,37
23,4,Ricardo Zonta,BAR Supertec,+0.382s,43
11,5,Jean Alesi,Sauber Petronas,+0.393s,36
6,6,Ralf Schumacher,Williams Supertec,+0.408s,39
12,7,Pedro Diniz,Sauber Petronas,+0.437s,46
22,8,Jacques Villeneuve,BAR Supertec,+0.537s,43
4,9,Eddie Irvine,Ferrari,+0.580s,41
16,10,Rubens Barrichello,Stewart Ford,+0.620s,35
17,11,Johnny Herbert,Stewart Ford,+0.705s,47
5,12,Alessandro Zanardi,Williams Supertec,+0.746s,53
20,13,Luca Badoer,Minardi Ford,+0.900s,44
21,14,Marc Gene,Minardi Ford,+1.030s,45
8,15,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.255s,27
3,16,Mika Salo,Ferrari,+1.305s,32
19,17,Jarno Trulli,Prost Peugeot,+1.421s,50
9,18,Giancarlo Fisichella,Benetton Playlife,+1.482s,35
18,19,Olivier Panis,Prost Peugeot,+1.725s,36
10,20,Alexander Wurz,Benetton Playlife,+1.804s,32
14,21,Pedro de la Rosa,Arrows,+2.348s,26
15,22,Toranosuke Takagi,Arrows,+2.764s,19
