,Position,Driver,Car,Laps,Time,Points
10,1,Juan Manuel Fangio,Mercedes-Benz,36,2:39:29.000,9
14,2,Stirling Moss,Mercedes-Benz,36,+8.100s,6
2,3,Nino Farina,Ferrari,36,+100.500s,4
6,4,Paul Frere,Ferrari,36,+205.500s,3
24,5,Jean Behra,Maserati,35,+1 lap,1
4,6,Maurice  Trintignant,Ferrari,35,+1 lap,0
22,7,Luigi Musso,Maserati,34,+2 laps,0
26,8,Cesare Perdisa,Maserati,33,+3 laps,0
28,9,Louis  Rosier,Maserati,33,+3 laps,0
12,NC,Karl Kling,Mercedes-Benz,21,DNF,0
30,NC,Eugenio Castellotti,Lancia,16,DNF,0
40,NC,Mike Hawthorn,Vanwall,8,DNF,0
20,NC,Jean Behra,Maserati,3,DNF,0
