,Position,Driver,Car,Laps,Time,Points
8,1,Fernando Alonso,Ferrari,67,1:27:38.864,25
7,2,Felipe Massa,Ferrari,67,+4.196s,18
5,3,Sebastian Vettel,RBR Renault,67,+5.121s,15
2,4,Lewis Hamilton,McLaren Mercedes,67,+26.896s,12
1,5,Jenson Button,McLaren Mercedes,67,+29.482s,10
6,6,Mark Webber,RBR Renault,67,+43.606s,8
11,7,Robert Kubica,Renault,66,+1 lap,6
4,8,Nico Rosberg,Mercedes,66,+1 lap,4
3,9,Michael Schumacher,Mercedes,66,+1 lap,2
12,10,Vitaly Petrov,Renault,66,+1 lap,1
23,11,Kamui Kobayashi,Sauber Ferrari,66,+1 lap,0
9,12,Rubens Barrichello,Williams Cosworth,66,+1 lap,0
10,13,Nico Hulkenberg,Williams Cosworth,66,+1 lap,0
22,14,Pedro de la Rosa,Sauber Ferrari,66,+1 lap,0
17,15,Jaime Alguersuari,STR Ferrari,66,+1 lap,0
15,16,Vitantonio Liuzzi,Force India Mercedes,65,+2 laps,0
14,17,Adrian Sutil,Force India Mercedes,65,+2 laps,0
24,18,Timo Glock,Virgin Cosworth,64,+3 laps,0
21,19,Bruno Senna,HRT Cosworth,63,+4 laps,0
19,NC,Heikki Kovalainen,Lotus Cosworth,56,DNF,0
25,NC,Lucas di Grassi,Virgin Cosworth,50,DNF,0
20,NC,Sakon Yamamoto,HRT Cosworth,19,DNF,0
18,NC,Jarno Trulli,Lotus Cosworth,3,DNF,0
16,NC,Sebastien Buemi,STR Ferrari,1,DNF,0
