,Position,Driver,Car,Time / Gap,Laps
14,1,Adrian Sutil,Force India Mercedes,1:25.701,20
7,2,Felipe Massa,Ferrari,+1.149s,27
1,3,Jenson Button,McLaren Mercedes,+1.235s,16
9,4,Rubens Barrichello,Williams Cosworth,+1.246s,21
12,5,Vitaly Petrov,Renault,+1.247s,21
4,6,Nico Rosberg,Mercedes,+1.747s,20
16,7,Sebastien Buemi,STR Ferrari,+2.413s,31
10,8,Nico Hulkenberg,Williams Cosworth,+2.492s,24
15,9,Vitantonio Liuzzi,Force India Mercedes,+2.599s,19
22,10,Pedro de la Rosa,Sauber Ferrari,+2.785s,23
5,11,Sebastian Vettel,RBR Renault,+3.034s,21
24,12,Timo Glock,Virgin Cosworth,+3.034s,21
11,13,Robert Kubica,Renault,+3.202s,20
6,14,Mark Webber,RBR Renault,+3.347s,13
18,15,Jarno Trulli,Lotus Cosworth,+3.579s,17
17,16,Jaime Alguersuari,STR Ferrari,+3.665s,34
2,17,Lewis Hamilton,McLaren Mercedes,+3.728s,8
25,18,Lucas di Grassi,Virgin Cosworth,+3.799s,19
8,19,Fernando Alonso,Ferrari,+3.983s,15
23,20,Kamui Kobayashi,Sauber Ferrari,+3.989s,17
19,21,Fairuz Fauzy,Lotus Cosworth,+5.237s,27
21,22,Bruno Senna,HRT Cosworth,+6.019s,23
3,23,Michael Schumacher,Mercedes,+6.749s,13
20,24,Sakon Yamamoto,HRT Cosworth,+7.090s,26
