,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:15.103,18
8,2,Fernando Alonso,Ferrari,+0.284s,21
6,3,Mark Webber,RBR Renault,+0.605s,16
7,4,Felipe Massa,Ferrari,+0.751s,20
4,5,Nico Rosberg,Mercedes,+0.943s,20
2,6,Lewis Hamilton,McLaren Mercedes,+1.104s,13
3,7,Michael Schumacher,Mercedes,+1.370s,16
9,8,Rubens Barrichello,Williams Cosworth,+1.378s,23
11,9,Robert Kubica,Renault,+1.543s,20
10,10,Nico Hulkenberg,Williams Cosworth,+1.640s,17
23,11,Kamui Kobayashi,Sauber Ferrari,+1.779s,19
16,12,Sebastien Buemi,STR Ferrari,+1.887s,21
1,13,Jenson Button,McLaren Mercedes,+1.934s,15
12,14,Vitaly Petrov,Renault,+2.045s,20
22,15,Pedro de la Rosa,Sauber Ferrari,+2.117s,19
17,16,Jaime Alguersuari,STR Ferrari,+2.238s,21
15,17,Vitantonio Liuzzi,Force India Mercedes,+2.435s,22
19,18,Heikki Kovalainen,Lotus Cosworth,+4.090s,11
18,19,Jarno Trulli,Lotus Cosworth,+4.504s,10
21,20,Bruno Senna,HRT Cosworth,+5.430s,9
20,21,Sakon Yamamoto,HRT Cosworth,+6.435s,14
25,22,Lucas di Grassi,Virgin Cosworth,+8.341s,10
24,23,Timo Glock,Virgin Cosworth,+8.770s,7
14,24,Adrian Sutil,Force India Mercedes,,2
