,Position,Driver,Car,Time / Gap,Laps
38,1,Robert Kubica,Sauber BMW,1:16.225,18
5,2,Michael Schumacher,Ferrari,+0.277s,14
37,3,Robert Doornbos,RBR Ferrari,+0.324s,18
3,4,Kimi Räikkönen,McLaren Mercedes,+0.815s,9
6,5,Felipe Massa,Ferrari,+0.980s,11
36,6,Anthony Davidson,Honda,+1.069s,26
9,7,Mark Webber,Williams Cosworth,+1.119s,6
4,8,Pedro de la Rosa,McLaren Mercedes,+1.291s,10
11,9,Rubens Barrichello,Honda,+1.294s,13
12,10,Jenson Button,Honda,+1.317s,13
2,11,Giancarlo Fisichella,Renault,+1.447s,10
8,12,Jarno Trulli,Toyota,+1.619s,13
7,13,Ralf Schumacher,Toyota,+1.670s,14
39,14,Markus Winkelhock,MF1 Toyota,+1.737s,20
1,15,Fernando Alonso,Renault,+1.857s,8
35,16,Alexander Wurz,Williams Cosworth,+1.939s,36
15,17,Christian Klien,RBR Ferrari,+1.998s,13
20,18,Vitantonio Liuzzi,STR Cosworth,+2.141s,13
40,19,Neel Jani,STR Cosworth,+2.235s,19
14,20,David Coulthard,RBR Ferrari,+2.391s,10
16,21,Nick Heidfeld,Sauber BMW,+2.411s,10
19,22,Christijan Albers,MF1 Toyota,+2.418s,11
18,23,Tiago Monteiro,MF1 Toyota,+2.766s,11
17,24,Jacques Villeneuve,Sauber BMW,+2.888s,9
21,25,Scott Speed,STR Cosworth,+3.007s,12
22,26,Takuma Sato,Super Aguri Honda,+3.140s,8
23,27,Sakon Yamamoto,Super Aguri Honda,,2
