,Position,Driver,Car,Time / Gap,Laps
5,1,Felipe Massa,Ferrari,1:11.810,22
2,2,Lewis Hamilton,McLaren Mercedes,+0.124s,18
6,3,Kimi Räikkönen,Ferrari,+0.132s,21
15,4,Mark Webber,Red Bull Renault,+0.636s,14
12,5,Jarno Trulli,Toyota,+0.651s,23
8,6,Rubens Barrichello,Honda,+0.668s,24
9,7,Nick Heidfeld,Sauber BMW,+0.769s,25
1,8,Fernando Alonso,McLaren Mercedes,+0.784s,12
19,9,Sebastian Vettel,STR Ferrari,+0.957s,18
16,10,Nico Rosberg,Williams Toyota,+1.013s,20
18,11,Vitantonio Liuzzi,STR Ferrari,+1.083s,20
3,12,Giancarlo Fisichella,Renault,+1.103s,20
7,13,Jenson Button,Honda,+1.205s,22
11,14,Ralf Schumacher,Toyota,+1.236s,23
4,15,Heikki Kovalainen,Renault,+1.280s,20
14,16,David Coulthard,Red Bull Renault,+1.307s,12
23,17,Anthony Davidson,Super Aguri Honda,+1.489s,16
22,18,Takuma Sato,Super Aguri Honda,+1.521s,16
17,19,Kazuki Nakajima,Williams Toyota,+1.664s,17
10,20,Robert Kubica,Sauber BMW,+1.715s,14
20,21,Adrian Sutil,Spyker Ferrari,+1.874s,21
21,22,Sakon Yamamoto,Spyker Ferrari,+2.062s,21
