,Position,Driver,Car,Laps,Time,Points
6,1,Kimi Räikkönen,Ferrari,71,1:28:15.270,10
5,2,Felipe Massa,Ferrari,71,+1.493s,8
1,3,Fernando Alonso,McLaren Mercedes,71,+57.019s,6
16,4,Nico Rosberg,Williams Toyota,71,+62.848s,5
10,5,Robert Kubica,Sauber BMW,71,+70.957s,4
9,6,Nick Heidfeld,Sauber BMW,71,+71.317s,3
2,7,Lewis Hamilton,McLaren Mercedes,70,+1 lap,2
12,8,Jarno Trulli,Toyota,70,+1 lap,1
14,9,David Coulthard,Red Bull Renault,70,+1 lap,0
17,10,Kazuki Nakajima,Williams Toyota,70,+1 lap,0
11,11,Ralf Schumacher,Toyota,70,+1 lap,0
22,12,Takuma Sato,Super Aguri Honda,69,+2 laps,0
18,13,Vitantonio Liuzzi,STR Ferrari,69,+2 laps,0
23,14,Anthony Davidson,Super Aguri Honda,68,+3 laps,0
20,NC,Adrian Sutil,Spyker Ferrari,43,DNF,0
8,NC,Rubens Barrichello,Honda,40,DNF,0
4,NC,Heikki Kovalainen,Renault,35,DNF,0
19,NC,Sebastian Vettel,STR Ferrari,34,DNF,0
7,NC,Jenson Button,Honda,20,DNF,0
15,NC,Mark Webber,Red Bull Renault,14,DNF,0
21,NC,Sakon Yamamoto,Spyker Ferrari,2,DNF,0
3,NC,Giancarlo Fisichella,Renault,2,DNF,0
