,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:41.751,34
4,2,Lewis Hamilton,McLaren Mercedes,+0.168s,34
3,3,Jenson Button,McLaren Mercedes,+0.661s,36
2,4,Mark Webber,Red Bull Racing Renault,+0.715s,21
10,5,Romain Grosjean,Lotus Renault,+0.749s,34
9,6,Kimi Räikkönen,Lotus Renault,+0.781s,28
5,7,Fernando Alonso,Ferrari,+0.836s,31
6,8,Felipe Massa,Ferrari,+1.072s,33
18,9,Pastor Maldonado,Williams Renault,+1.247s,37
15,10,Sergio Perez,Sauber Ferrari,+1.355s,36
19,11,Bruno Senna,Williams Renault,+1.440s,34
8,12,Nico Rosberg,Mercedes,+1.449s,36
12,13,Nico Hulkenberg,Force India Mercedes,+1.504s,34
7,14,Michael Schumacher,Mercedes,+1.516s,32
11,15,Paul di Resta,Force India Mercedes,+1.827s,34
14,16,Kamui Kobayashi,Sauber Ferrari,+1.938s,32
16,17,Daniel Ricciardo,STR Ferrari,+2.509s,27
17,18,Jean-Eric Vergne,STR Ferrari,+3.254s,19
21,19,Vitaly Petrov,Caterham Renault,+3.494s,36
20,20,Heikki Kovalainen,Caterham Renault,+4.031s,33
24,21,Timo Glock,Marussia Cosworth,+4.838s,36
25,22,Charles Pic,Marussia Cosworth,+4.920s,32
22,23,Pedro de la Rosa,HRT Cosworth,+4.956s,26
23,24,Narain Karthikeyan,HRT Cosworth,+5.655s,35
