,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:43.285,21
3,2,Jenson Button,McLaren Mercedes,+0.333s,19
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.765s,23
5,4,Fernando Alonso,Ferrari,+1.081s,21
2,5,Mark Webber,Red Bull Racing Renault,+1.257s,22
7,6,Michael Schumacher,Mercedes,+1.409s,23
18,7,Pastor Maldonado,Williams Renault,+1.830s,26
8,8,Nico Rosberg,Mercedes,+1.909s,19
19,9,Valtteri Bottas,Williams Renault,+2.062s,25
9,10,Kimi Räikkönen,Lotus Renault,+2.137s,15
6,11,Felipe Massa,Ferrari,+2.282s,24
12,12,Nico Hulkenberg,Force India Mercedes,+2.302s,20
14,13,Kamui Kobayashi,Sauber Ferrari,+2.437s,20
10,14,Romain Grosjean,Lotus Renault,+2.458s,20
11,15,Jules Bianchi,Force India Mercedes,+2.484s,22
15,16,Sergio Perez,Sauber Ferrari,+2.526s,22
16,17,Daniel Ricciardo,STR Ferrari,+3.364s,24
17,18,Jean-Eric Vergne,STR Ferrari,+3.423s,26
20,19,Heikki Kovalainen,Caterham Renault,+4.133s,23
24,20,Timo Glock,Marussia Cosworth,+4.606s,21
22,21,Pedro de la Rosa,HRT Cosworth,+5.069s,22
25,22,Max Chilton,Marussia Cosworth,+5.602s,22
23,23,Qing Hua Ma,HRT Cosworth,+7.202s,20
21,24,Giedo van der Garde,Caterham Renault,,3
