,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:16.084,21
33,2,Max Verstappen,Red Bull Racing Honda,+0.013s,16
5,3,Sebastian Vettel,Ferrari,+0.082s,18
77,4,Valtteri Bottas,Mercedes,+0.271s,19
16,5,Charles Leclerc,Ferrari,+0.308s,18
10,6,Pierre Gasly,Red Bull Racing Honda,+0.600s,19
4,7,Lando Norris,McLaren Renault,+0.690s,20
7,8,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.132s,22
55,9,Carlos Sainz,McLaren Renault,+1.133s,23
20,10,Kevin Magnussen,Haas Ferrari,+1.146s,17
8,11,Romain Grosjean,Haas Ferrari,+1.209s,21
26,12,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.348s,21
27,13,Nico Hulkenberg,Renault,+1.583s,19
11,14,Sergio Perez,Racing Point BWT Mercedes,+1.586s,17
99,15,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.845s,22
3,16,Daniel Ricciardo,Renault,+1.878s,19
23,17,Alexander Albon,Scuderia Toro Rosso Honda,+1.940s,19
63,18,George Russell,Williams Mercedes,+1.988s,23
18,19,Lance Stroll,Racing Point BWT Mercedes,+2.450s,20
88,20,Robert Kubica,Williams Mercedes,+2.625s,26
