,Position,Driver,Car,Laps,Time,Points
14,1,John Surtees,Honda,68,1:43:45.000,9
16,2,Jack Brabham,Brabham Repco,68,+0.200s,6
20,3,Jim Clark,Lotus Ford,68,+23.100s,4
30,4,Jochen Rindt,Cooper Maserati,68,+56.600s,3
36,5,Mike Spence,BRM,67,+1 lap,2
32,6,Jacky Ickx,Cooper Maserati,66,+2 laps,1
2,7,Chris Amon,Ferrari,64,+4 laps,0
22,NC,Graham Hill,Lotus Ford,58,DNF,0
24,NC,Giancarlo Baghetti,Lotus Ford,50,DNF,0
6,NC,Jo Siffert,Cooper Maserati,50,DNF,0
4,NC,Bruce McLaren,McLaren BRM,46,DNF,0
26,NC,Jo Bonnier,Cooper Maserati,46,DNF,0
34,NC,Jackie Stewart,BRM,45,DNF,0
18,NC,Denny Hulme,Brabham Repco,30,DNF,0
12,NC,Guy  Ligier ,Brabham Repco,26,DNF,0
38,NC,Chris   Irwin,BRM,16,DNF,0
10,NC,Ludovico Scarfiotti,Eagle Weslake,5,DNF,0
8,NC,Dan Gurney,Eagle Weslake,4,DNF,0
