,Position,Driver,Car,Time / Gap,Laps
4,1,David Coulthard,McLaren Mercedes,1:10.010,38
1,2,Michael Schumacher,Ferrari,+0.029s,39
2,3,Rubens Barrichello,Ferrari,+0.093s,35
3,4,Mika Hakkinen,McLaren Mercedes,+0.138s,43
6,5,Juan Pablo Montoya,Williams BMW,+0.381s,29
5,6,Ralf Schumacher,Williams BMW,+0.387s,27
11,7,Heinz-Harald Frentzen,Jordan Honda,+0.424s,33
12,8,Jarno Trulli,Jordan Honda,+0.741s,15
16,9,Nick Heidfeld,Sauber Petronas,+0.853s,26
10,10,Jacques Villeneuve,BAR Honda,+0.925s,33
9,11,Olivier Panis,BAR Honda,+1.341s,38
17,12,Kimi Räikkönen,Sauber Petronas,+1.372s,17
18,13,Eddie Irvine,Jaguar Cosworth,+1.533s,29
14,14,Jos Verstappen,Arrows Asiatech,+1.821s,27
19,15,Pedro de la Rosa,Jaguar Cosworth,+1.984s,17
15,16,Enrique Bernoldi,Arrows Asiatech,+2.019s,25
23,17,Luciano Burti,Prost Acer,+2.704s,34
21,18,Fernando Alonso,Minardi European,+3.323s,33
7,19,Giancarlo Fisichella,Benetton Renault,+3.335s,35
20,20,Tarso Marques,Minardi European,+3.358s,18
22,21,Jean Alesi,Prost Acer,+3.475s,13
8,22,Jenson Button,Benetton Renault,+3.959s,28
