,Position,Driver,Car,Time
1,1,Michael Schumacher,Ferrari,1:09.562
6,2,Juan Pablo Montoya,Williams BMW,1:09.686
5,3,Ralf Schumacher,Williams BMW,1:09.769
2,4,Rubens Barrichello,Ferrari,1:09.786
12,5,Jarno Trulli,Jordan Honda,1:10.202
16,6,Nick Heidfeld,Sauber Petronas,1:10.211
4,7,David Coulthard,McLaren Mercedes,1:10.331
3,8,Mika Hakkinen,McLaren Mercedes,1:10.342
17,9,Kimi Räikkönen,Sauber Petronas,1:10.396
9,10,Olivier Panis,BAR Honda,1:10.435
11,11,Heinz-Harald Frentzen,Jordan Honda,1:10.923
10,12,Jacques Villeneuve,BAR Honda,1:11.058
18,13,Eddie Irvine,Jaguar Cosworth,1:11.632
19,14,Pedro de la Rosa,Jaguar Cosworth,1:11.752
15,15,Enrique Bernoldi,Arrows Asiatech,1:11.823
14,16,Jos Verstappen,Arrows Asiatech,1:12.187
23,17,Luciano Burti,Prost Acer,1:12.206
21,18,Fernando Alonso,Minardi European,1:12.640
7,19,Giancarlo Fisichella,Benetton Renault,1:12.644
22,20,Jean Alesi,Prost Acer,1:12.910
8,21,Jenson Button,Benetton Renault,1:13.459
20,22,Tarso Marques,Minardi European,1:13.585
